Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Url,Content,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,3.89,Babybel Original mini,"10 stuksNormale prijs per KG € 19,45",,False,False,https://www.ah.nl/producten/product/wi193642/babybel-original-mini,Inhoud en gewicht10 Stuks. 200 Gram10 x 20 g,,680 mg,22 g,1225 kJ (295 kcal),,,,< 0 g,,,,,,23 g,,,,,,,,,,,,,,,,,15.5 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,3.25,AH Goudse jong komijn 48+ plakken,"190 gPrijs per KG € 17,11",Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi2597/ah-goudse-jong-komijn-48-plakken,Inhoud en gewicht190 Gramca. 6 plakken (32 g)Portiegrootte: 32 gramAantal porties: 6,,,23 g,1501 kJ (362 kcal),,,,0 g,,,,,,30 g,,,,,,,,,,,,0 g,,,9.2 g,,21 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,24.76,AH Goudse jong belegen 48+ plakken 4-pack,per pakket,,False,False,https://www.ah.nl/producten/product/wi544744/ah-goudse-jong-belegen-48-plakken-4-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,3.39,AH Goudse belegen 48+ plakken,"190 gPrijs per KG € 17,84",Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi2594/ah-goudse-belegen-48-plakken,Inhoud en gewicht190 GramPortiegrootte: 32 gramAantal porties: 6,,,25 g,1610 kJ (390 kcal),,,,0 g,,,,,,32 g,,,,,,,,,,,,0 g,,,10 g,,21 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,4.69,Old Amsterdam Original 8 plakken,"225 gPrijs per KG € 20,84",,False,False,https://www.ah.nl/producten/product/wi193636/old-amsterdam-original-8-plakken,Inhoud en gewicht8 Stuks. 225 GramAantal porties: 8,,,26 g,1663 kJ (401 kcal),,,,0 g,,,,,,33 g,,,,,,,,,,,,,,,,,22.9 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,4.09,Zanetti Parmigiano Reggiano 30+,"150 gPrijs per KG € 27,27",,False,False,https://www.ah.nl/producten/product/wi478224/zanetti-parmigiano-reggiano-30,Inhoud en gewicht150 Gram,,,32 g,1671 kJ (402 kcal),,,,0 g,,,,,,30 g,,,,,,,,,,,,,,,,,20 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,5.69,AH Scharrel kipfilet,"250 gPrijs per KG € 22,76",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi132220/ah-scharrel-kipfilet,"Inhoud en gewicht250 GramPortiegrootte: 9,5 gramAantal porties: 26",,,19 g,524 kJ (125 kcal),,,,2 g,,,,,,4.5 g,,,,,,,,,,,,0 g,,,2.8 g,,1.7 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,7.40,AH Italiaanse mozzarella 4-pack,per pakket,,False,False,https://www.ah.nl/producten/product/wi545811/ah-italiaanse-mozzarella-4-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,13.96,AH Kipfilet 4-pack,per pakket,,False,False,https://www.ah.nl/producten/product/wi545546/ah-kipfilet-4-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,3.09,Apetina White cheese herbs & spices,"265 gPrijs per KG € 20,60",,False,False,https://www.ah.nl/producten/product/wi36874/apetina-white-cheese-herbs-en-spices,Inhoud en gewicht265 GramUitlekgewicht: 150 Gram,,,10 g,2225 kJ (540 kcal),,,,< 0.5 g,,,,,,55 g,,,,,,,,,,,,,,,,,10 g,,
kaas-vleeswaren-tapas?minPrice=3&maxPrice=99,7.25,De Zaanse Hoeve Jong 48+ stuk voordeel,"ca. 902 gPrijs per KG € 8,04",Nutri-Score E,False,True,https://www.ah.nl/producten/product/wi447758/de-zaanse-hoeve-jong-48-stuk-voordeel,Inhoud en gewicht957 GramPortiegrootte: 20 gramAantal porties: 48,,,23 g,1500 kJ (360 kcal),,,,0 g,,,,,,30 g,,,,,,,,,,,,0 g,,,9.1 g,,20 g,,
