Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt,Url
vlees-kip-vis-vega,7.49,AH Kogelbiefstuk,"ca. 260 gPrijs per KG € 28,79",Nutri-Score A,False,False,,,23 g,458 kJ (108 kcal),,,,0 g,,,,,,1.8 g,,,,,,,,,,,,0 g,,,0.8 g,,0.7 g,,,
vlees-kip-vis-vega,4.49,AH Kalkoenfilet schnitzel,"ca. 240 gPrijs per KG € 18,71",,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vlees-kip-vis-vega,7.99,AH Scharrel kipfilet 3 stuks,"600 gPrijs per KG € 13,32",Nutri-Score A,False,False,,,25 g,482 kJ (114 kcal),,,,0 g,,,,,,1.2 g,,,,,,,,,,,,1.6 g,,,0.7 g,,0.5 g,,,
vlees-kip-vis-vega,5.82,AH Biologisch Zalmfilet,"ca. 175 gPrijs per KG € 33,28",Nutri-Score A,False,False,,,21 g,875 kJ (210 kcal),,,,0 g,,,,,,14 g,,,,,,,,,,,,0 g,,,12 g,,2.5 g,,,
vlees-kip-vis-vega,2.65,Meester & Zn. Katenspek,"200 gPrijs per KG € 13,25",Nutri-Score E,False,False,,,14 g,1542 kJ (373 kcal),,,,0.5 g,,,,,,35 g,,,,,,,,,,,,0 g,,,21 g,,14 g,,,
vlees-kip-vis-vega,2.39,AH Slavink,"2 stuksPrijs per KG € 11,95",Nutri-Score D,False,False,,,19 g,1140 kJ (274 kcal),,,,2.3 g,,,,,,21 g,,,,,,,,,,,,0.06 g,,,11 g,,8 g,,,
vlees-kip-vis-vega,3.39,Vivera Spekjes,"175 gPrijs per KG € 19,37",,False,False,,,17 g,366 kJ (87 kcal),,2.1 mg,,1.4 g,,,,,,0.6 g,,,,,,,,,,,,4.6 g,,,,,0.1 g,,,
vlees-kip-vis-vega,4.99,AH Kabeljauwburger gepaneerd,"4 stuksNormale prijs per KG € 12,48",Nutri-Score B,False,False,,,12 g,822 kJ (196 kcal),,,,17 g,,,,,,8.7 g,,,,,,,,,,,,0.9 g,,,7.3 g,,1.1 g,,,
vlees-kip-vis-vega,6.99,Wahid Rundergehakt,"500 gPrijs per KG € 13,98",,False,False,,,16.8 g,1018 kJ (243 kcal),,,,0.1 g,,,,,,19.6 g,,,,,,,,,,,,,,,,,7.4 g,,,
vlees-kip-vis-vega,3.31,AH Varkensribeye naturel,"2 stuksPrijs per KG € 12,50",Nutri-Score A,False,False,,,23 g,535 kJ (127 kcal),,,,0 g,,,,,,3.9 g,,,,,,,,,,,,0 g,,,2 g,,1.5 g,,,
vlees-kip-vis-vega,4.50,AH Scharrel kipreepjes,"320 gPrijs per KG € 14,06",Nutri-Score A,False,False,,,23 g,454 kJ (107 kcal),,,,0 g,,,,,,1.7 g,,,,,,,,,,,,0 g,,,1 g,,0.6 g,,,
vlees-kip-vis-vega,4.89,AH Sandwich zalmplakken,"100 gPrijs per KG € 48,90",Nutri-Score D,False,False,,,21 g,875 kJ (210 kcal),,,,0 g,,,,,,14 g,,,,,,,,,,,,0 g,,,11 g,,3 g,,,
vlees-kip-vis-vega,3.95,Unox Rookworst vegetarisch,"250 gNormale prijs per KG € 15,80",,False,False,,,4.7 g,867 kJ (207 kcal),,,,7 g,,,,,,17 g,,,,,,,,,,,,5.4 g,,,,,5.7 g,,,
vlees-kip-vis-vega,3.29,AH Magere spekreepjes kalkoen,"150 gPrijs per KG € 21,93",Nutri-Score D,False,False,,,20 g,581 kJ (139 kcal),,,,0.04 g,,,,,,6.5 g,,,,,,,,,,,,0 g,,,3.8 g,,2.4 g,,,
vlees-kip-vis-vega,6.49,AH Scharrel krokant kipfiletschnitzel,"500 gPrijs per KG € 12,98",Nutri-Score C,False,False,,,12 g,980 kJ (234 kcal),,,,17 g,,,,,,13 g,,,,,,,,,,,,0.7 g,,,9.8 g,,2.5 g,,,
vlees-kip-vis-vega,4.99,AH Wokgarnalen,"200 gPrijs per KG € 24,95",Nutri-Score C,False,False,,,18 g,554 kJ (132 kcal),,,,0 g,,,,,,6.7 g,,,,,,,,,,,,0 g,,,5.2 g,,1.3 g,,,
vlees-kip-vis-vega,3.50,AH Krabbetjes,"ca. 400 gPrijs per KG € 8,75",Nutri-Score D,False,False,,,18 g,1083 kJ (261 kcal),,,,0 g,,,,,,21 g,,,,,,,,,,,,0 g,,,11 g,,8.3 g,,,
vlees-kip-vis-vega,3.35,Garden Gourmet Vegetarische gegrilde stukjes,"175 gPrijs per KG € 19,14",Nutri-Score A,False,True,,,25 g,944 kJ (226 kcal),,,,3.3 g,,,,,,11 g,,,,,,,,,,,,8 g,,,,,1.1 g,,,
vlees-kip-vis-vega,3.49,Vegetarische Slager Auf wieder schnitzel,"2 stuksNormale prijs per KG € 19,39",,False,False,,,9.2 g,285 kcal (1186 kJ),,3 mg,,18 g,,,,,,18 g,,,,,,,,,,,,6.5 g,,,,,2.9 g,,,
vlees-kip-vis-vega,3.87,AH Speklap,"3 stuksPrijs per KG € 10,32",Nutri-Score D,False,False,,,17 g,1325 kJ (320 kcal),,,,0 g,,,,,,28 g,,,,,,,,,,,,0 g,,,16 g,,11 g,,,
vlees-kip-vis-vega,4.19,Iglo Ocean cuisine kibbeling traditioneel,"245 gPrijs per KG € 17,10",Nutri-Score B,False,False,,,9.7 g,989 kJ (236 kcal),,,,22 g,,,,,,12 g,,,,,,,,,,,,0.7 g,,,,,0.9 g,,,
vlees-kip-vis-vega,2.99,AH Rundervink,"2 stuksPrijs per KG € 14,95",Nutri-Score D,False,False,,,19 g,1026 kJ (247 kcal),,,,2.1 g,,,,,,18 g,,,,,,,,,,,,0.2 g,,,7.9 g,,8.1 g,,,
vlees-kip-vis-vega,2.12,AH Vegetarische kaasschnitzel,"200 gPrijs per KG € 10,60",Nutri-Score D,False,True,,,7.1 g,1065 kJ (254 kcal),,,,27 g,,,,,,13 g,,,,,,,,,,,,0.5 g,,,8 g,,4.6 g,,,
vlees-kip-vis-vega,3.99,AH Scharrel kipgehaktballetjes,"300 gPrijs per KG € 13,30",Nutri-Score D,False,False,,,15 g,829 kJ (199 kcal),,,,5.4 g,,,,,,13 g,,,,,,,,,,,,0.2 g,,,8.6 g,,4.1 g,,,
vlees-kip-vis-vega,1.75,Meester & Zn. Bacon,"150 gPrijs per KG € 11,67",Nutri-Score D,False,False,,,15 g,435 kJ (104 kcal),,,,1.9 g,,,,,,4 g,,,,,,,,,,,,0 g,,,2.9 g,,1 g,,,
vlees-kip-vis-vega,3.99,AH Speklapjes a la minute smokey bacon,5 stuks,Nutri-Score E,False,False,,,15 g,1524 kJ (369 kcal),,,,0.6 g,,,,,,34 g,,,,,,,,,,,,0.1 g,,,22 g,,10 g,,,
vlees-kip-vis-vega,1.59,AH Vegan schnitzel,"200 gPrijs per KG € 7,95",Nutri-Score A,True,True,,,17 g,806 kJ (192 kcal),,3.9 mg,,14 g,,,,,,6.6 g,,,,,,,,,,,,4.4 g,,,6.1 g,,0.5 g,,,
vlees-kip-vis-vega,2.49,AH Excellent Ultimate smokey burger,per stuk,Nutri-Score D,False,False,,,19 g,1054 kJ (254 kcal),,,,1.6 g,,,,,,19 g,,,,,,,,,,,,0.1 g,,,8.3 g,,8.5 g,,,
vlees-kip-vis-vega,3.75,AH Roerbak garnalen knoflook,"150 gPrijs per KG € 25,00",Nutri-Score B,False,False,,,18 g,472 kJ (112 kcal),,,,0.2 g,,,,,,4.4 g,,,,,,,,,,,,0 g,,,3.4 g,,0.9 g,,,
vlees-kip-vis-vega,3.99,Garden Gourmet Falafel,"210 gPrijs per KG € 19,00",Nutri-Score A,False,False,,,6.7 g,794 kJ (190 kcal),,,,19 g,,,,,,7.6 g,,,,,,,,,,,,9.5 g,,,,,1 g,,,
vlees-kip-vis-vega,5.62,AH Voor in de oven scharrel kip piri piri,"ca. 690 gNormale prijs per KG € 8,15",Nutri-Score C,False,False,,,17 g,941 kJ (227 kcal),,,,0.7 g,,,,,,17 g,,,,,,,,,,,,1.4 g,,,11 g,,5.7 g,,,
vlees-kip-vis-vega,1.35,Meester & Zn. Gelderse worst plakjes,"150 gPrijs per KG € 9,00",Nutri-Score E,False,False,,,12 g,1191 kJ (287 kcal),,,,5.8 g,,,,,,24 g,,,,,,,,,,,,0.1 g,,,15 g,,9.3 g,,,
vlees-kip-vis-vega,1.69,AH Mosselgroente,"400 gPrijs per KG € 4,23",Nutri-Score A,True,True,,,1.2 g,141 kJ (34 kcal),,,,5.4 g,,,,,,0.2 g,,,,,,,,,,,,2.7 g,,,0.03 g,,0.08 g,,,
vlees-kip-vis-vega,2.99,Garden Gourmet Vegetarische schnitzel,"2 x 90 gramPrijs per KG € 16,61",Nutri-Score A,False,False,,,12 g,983 kJ (235 kcal),,,,18 g,,,,,,12 g,,,,,,,,,,,,5.3 g,,,,,0.8 g,,,
vlees-kip-vis-vega,3.61,AH Varkensschnitzel,"ca. 260 gPrijs per KG € 13,89",Nutri-Score A,False,False,,,23 g,465 kJ (110 kcal),,,,0 g,,,,,,2 g,,,,,,,,,,,,0 g,,,1 g,,0.8 g,,,
vlees-kip-vis-vega,6.99,AH Biologisch Kipfilethaasjes,"ca. 200 gPrijs per KG € 34,95",Nutri-Score A,False,False,,,25 g,469 kJ (111 kcal),,,,0 g,,,,,,1.2 g,,,,,,,,,,,,0 g,,,0.7 g,,0.5 g,,,
vlees-kip-vis-vega,3.19,AH garnalen,"100 gPrijs per KG € 31,90",Nutri-Score B,False,False,,,16 g,302 kJ (71 kcal),,,,0 g,,,,,,0.8 g,,,,,,,,,,,,0 g,,,0.5 g,,0.3 g,,,
vlees-kip-vis-vega,1.59,AH Vegetarische basis burger,"200 gPrijs per KG € 7,95",Nutri-Score B,False,True,,,17 g,703 kJ (167 kcal),,4.1 mg,,12 g,,,,,,4.9 g,,,,,,,,,,,,3.6 g,,,4.5 g,,0.4 g,,,
vlees-kip-vis-vega,2.89,AH Vegan ketjap tempeh,"180 gPrijs per KG € 16,06",Nutri-Score C,True,True,,,15 g,1313 kJ (316 kcal),,,,9.4 g,,,,,,23 g,,,,,,,,,,,,5.9 g,,,19 g,,3.2 g,,,
vlees-kip-vis-vega,4.49,AH Gerookte zalmblokjes,"100 gPrijs per KG € 44,90",Nutri-Score D,False,False,,,21 g,875 kJ (210 kcal),,,,0 g,,,,,,14 g,,,,,,,,,,,,0 g,,,10 g,,3 g,,,
vlees-kip-vis-vega,3.49,AH Duitse biefstuk,"2 stuksPrijs per KG € 13,96",Nutri-Score B,False,False,,,19 g,523 kJ (125 kcal),,,,1.3 g,,,,,,4.8 g,,,,,,,,,,,,0.05 g,,,2.1 g,,2.1 g,,,
vlees-kip-vis-vega,2.79,Iglo Vissticks,"224 gNormale prijs per KG € 12,46",Nutri-Score B,False,False,,,12 g,905 kJ (216 kcal),,,,21 g,,,,,,9.1 g,,,,,,,,,,,,0.9 g,,,,,0.7 g,,,
vlees-kip-vis-vega,5.48,AH Voor in de oven kipdijfilet saté ajam,"ca. 420 gNormale prijs per KG € 13,05",Nutri-Score C,False,False,,,16 g,748 kJ (179 kcal),,,,9.1 g,,,,,,8.5 g,,,,,,,,,,,,0.8 g,,,5.1 g,,3 g,,,
vlees-kip-vis-vega,8.99,AH Sukadelap,"ca. 700 gPrijs per KG € 12,84",Nutri-Score A,False,False,,,21 g,561 kJ (134 kcal),,,,0 g,,,,,,5.5 g,,,,,,,,,,,,0 g,,,2.5 g,,2.2 g,,,
vlees-kip-vis-vega,4.17,AH Biologisch Kipdijfilet 2 stuks,"ca. 175 gPrijs per KG € 23,83",Nutri-Score A,False,False,,,19 g,564 kJ (135 kcal),,,,0 g,,,,,,6.5 g,,,,,,,,,,,,0 g,,,4.5 g,,2 g,,,
vlees-kip-vis-vega,8.98,AH BBQ spareribs zoet,"ca. 665 gPrijs per KG € 13,50",Nutri-Score D,False,False,,,14 g,814 kJ (194 kcal),,,,12 g,,,,,,10 g,,,,,,,,,,,,0.2 g,,,6 g,,4 g,,,
vlees-kip-vis-vega,3.65,Iglo Ocean cuisine crispino,"4 x 75 gPrijs per KG € 12,17",Nutri-Score B,False,False,,,12 g,713 kJ (170 kcal),,,,15 g,,,,,,6.7 g,,,,,,,,,,,,0.7 g,,,,,0.5 g,,,
vlees-kip-vis-vega,4.91,AH Rundersoepvlees,"ca. 315 gPrijs per KG € 15,60",Nutri-Score A,False,False,,,22 g,575 kJ (135 kcal),,,,0.9 g,,,,,,5 g,,,,,,,,,,,,0 g,,,2 g,,2 g,,,
vlees-kip-vis-vega,3.29,Garden Gourmet Vegetarische balletjes,"210 gPrijs per KG € 15,67",Nutri-Score A,False,True,,,22 g,836 kJ (201 kcal),,,,2 g,,,,,,10 g,,,,,,,,,,,,7.3 g,,,,,1.1 g,,,
vlees-kip-vis-vega,3.49,AH Biologisch Rundervink,2 stuks,Nutri-Score D,False,False,,,19 g,994 kJ (239 kcal),,,,2.4 g,,,,,,17 g,,,,,,,,,,,,0.1 g,,,7.4 g,,7.5 g,,,
vlees-kip-vis-vega,1.34,AH Vegan tempeh,"250 gPrijs per KG € 5,36",Nutri-Score A,True,True,,,12 g,622 kJ (149 kcal),,,,5.6 g,,,,,,7.5 g,,,,,,,,,,,,5.6 g,,,5.8 g,,1.1 g,,,
vlees-kip-vis-vega,2.19,AH Vegan nuggets,"160 gPrijs per KG € 13,69",Nutri-Score A,True,True,,,16 g,920 kJ (219 kcal),,3.6 mg,,21 g,,,,,,6.9 g,,,,,,,,,,,,4.5 g,,,6.3 g,,0.6 g,,,
vlees-kip-vis-vega,2.99,AH Uitgebakken spekreepjes,"70 gPrijs per KG € 42,71",Nutri-Score E,False,False,,,32 g,1762 kJ (424 kcal),,,,2 g,,,,,,32 g,,,,,,,,,,,,0 g,,,21 g,,14 g,,,
vlees-kip-vis-vega,5.49,AH Franse scharrelkip dijfilet,"ca. 360 gPrijs per KG € 15,25",Nutri-Score A,False,False,,,19 g,638 kJ (153 kcal),,,,0 g,,,,,,8.5 g,,,,,,,,,,,,0 g,,,5.8 g,,2.6 g,,,
vlees-kip-vis-vega,2.75,Vivera Kruimgehakt,"175 gPrijs per KG € 15,71",,False,False,,,20 g,438 kJ (104 kcal),,2.1 mg,,1.5 g,,,,,,0.6 g,,,,,,,,,,,,5.7 g,,,,,0.1 g,,,
vlees-kip-vis-vega,5.29,Iglo Vissticks,"420 gNormale prijs per KG € 12,60",Nutri-Score B,False,False,,,12 g,905 kJ (216 kcal),,,,21 g,,,,,,9.1 g,,,,,,,,,,,,0.9 g,,,,,0.7 g,,,
vlees-kip-vis-vega,2.99,AH Runderbraadworst,"2 stuksPrijs per KG € 14,95",Nutri-Score D,False,False,,,19 g,1091 kJ (263 kcal),,,,1.6 g,,,,,,20 g,,,,,,,,,,,,0.09 g,,,8.6 g,,8.7 g,,,
vlees-kip-vis-vega,1.99,AH Vegan shoarma,"175 gPrijs per KG € 11,37",Nutri-Score A,True,True,,,18 g,657 kJ (157 kcal),,4.9 mg,,3 g,,,,,,6.9 g,,,,,,,,,,,,5.6 g,,,6.1 g,,0.8 g,,,
vlees-kip-vis-vega,3.67,AH Filetlapjes  la minute gemarineerd,"5 stuksPrijs per KG € 10,49",Nutri-Score B,False,False,,,20 g,620 kJ (148 kcal),,,,0.7 g,,,,,,7.2 g,,,,,,,,,,,,0.2 g,,,5.2 g,,1.6 g,,,
vlees-kip-vis-vega,3.59,AH Varkensfiletlapjes,"2 stuksPrijs per KG € 13,81",Nutri-Score A,False,False,,,23 g,535 kJ (127 kcal),,,,0 g,,,,,,3.9 g,,,,,,,,,,,,0 g,,,2 g,,1.5 g,,,
vlees-kip-vis-vega,4.29,AH Lekkerbekjes gebakken,"ca. 300 gPrijs per KG € 14,30",Nutri-Score C,False,False,,,15 g,756 kJ (180 kcal),,,,13 g,,,,,,7.5 g,,,,,,,,,,,,0.3 g,,,6.7 g,,0.8 g,,,
vlees-kip-vis-vega,5.79,AH Pangasiusfilet knof citroen gemarineerd,"ca. 400 gPrijs per KG € 14,48",Nutri-Score B,False,False,,,15 g,435 kJ (104 kcal),,,,0.5 g,,,,,,4.6 g,,,,,,,,,,,,0.2 g,1.5 g,1.9 g,,,0.9 g,,,
vlees-kip-vis-vega,2.99,AH Biologisch Slavink,2 stuks,Nutri-Score D,False,False,,,18 g,1172 kJ (282 kcal),,,,3 g,,,,,,22 g,,,,,,,,,,,,0.1 g,,,11 g,,8.5 g,,,
vlees-kip-vis-vega,3.99,AH Gerookte zalm 25 % minder zout,"100 gPrijs per KG € 39,90",Nutri-Score C,False,False,,,20 g,747 kJ (179 kcal),,,,0 g,,,,,,11 g,,,,,,,,,,,,0 g,,,8.7 g,,1.5 g,,,
vlees-kip-vis-vega,4.29,Iglo Fishcuisine Italiano,"380 gPrijs per KG € 11,29",,False,False,,,9.8 g,331 kJ (79 kcal),,,,3.8 g,,,,,,2.7 g,,,,,,,,,,,,0.5 g,,,,,1.1 g,,,
vlees-kip-vis-vega,2.99,AH Magere rookworst,"375 gPrijs per KG € 7,97",Nutri-Score D,False,False,,,16 g,984 kJ (237 kcal),,,,0.5 g,,,,,,19 g,,,,,,,,,,,,0 g,,,12 g,,7 g,,,
vlees-kip-vis-vega,3.39,Garden Gourmet Toscaanse carr met zongedroogde tomaat,"2 x 80 gramPrijs per KG € 21,19",Nutri-Score A,False,False,,,11 g,887 kJ (213 kcal),,,,14 g,,,,,,11 g,,,,,,,,,,,,6.3 g,,,,,2.7 g,,,
vlees-kip-vis-vega,2.49,AH Vegetarische burger deluxe,"180 gPrijs per KG € 13,83",Nutri-Score A,False,True,,,19 g,664 kJ (159 kcal),,2.1 mg,,4.7 g,,,,,,5.5 g,,,,,,,,,,,,7.2 g,,,4.6 g,,0.9 g,,,
vlees-kip-vis-vega,6.49,AH Scharrel kipfilethaasjes,"450 gPrijs per KG € 14,42",Nutri-Score A,False,False,,,25 g,482 kJ (114 kcal),,,,0 g,,,,,,1.2 g,,,,,,,,,,,,1.6 g,,,0.7 g,,0.5 g,,,
vlees-kip-vis-vega,7.30,AH Scharrel kippenbouten,"ca. 1600 gPrijs per KG € 4,56",Nutri-Score B,False,False,,,17 g,918 kJ (221 kcal),,,,0 g,,,,,,17 g,,,,,,,,,,,,0 g,,,11 g,,5.3 g,,,
vlees-kip-vis-vega,1.59,AH Vegetarische groenteburger,"200 gPrijs per KG € 7,95",Nutri-Score B,False,True,,,4.5 g,811 kJ (194 kcal),,2.5 mg,,23 g,,,,,,8.4 g,,,,,,,,,,,,4.1 g,,,7.8 g,,0.6 g,,,
vlees-kip-vis-vega,1.35,AH Bakcamembert,"75 gPrijs per KG € 18,00",Nutri-Score D,False,True,,,16 g,1336 kJ (321 kcal),,,,14 g,,,,,,22 g,,,,,,,,,,,,1.5 g,,,9.5 g,,10 g,,,
vlees-kip-vis-vega,3.19,Zandvliet Gerookte kipfilet,"250 gPrijs per KG € 12,76",,False,False,,,18.8 g,544 kJ (129 kcal),,,,3.6 g,,,,,,4.4 g,,,,,,,,,,,,0 g,,,,,1.4 g,,,
vlees-kip-vis-vega,3.99,AH Scharrel kipchipolata gekruid,"375 gPrijs per KG € 10,64",Nutri-Score C,False,False,,,16 g,773 kJ (185 kcal),,,,3 g,,,,,,12 g,,,,,,,,,,,,0.7 g,,,7.9 g,,3.8 g,,,
vlees-kip-vis-vega,3.09,AH Vegan rulstukjes,"375 gPrijs per KG € 8,24",Nutri-Score A,True,True,,,20 g,454 kJ (108 kcal),,4.9 mg,,2.6 g,,,,,,0.6 g,,,,,,,,,,,,5.9 g,,,0.6 g,,0.07 g,,,
vlees-kip-vis-vega,6.40,AH Voor in de oven kipfilethaasjes tandoori,"ca. 400 gNormale prijs per KG € 15,99",Nutri-Score B,False,False,,,22 g,795 kJ (190 kcal),,,,2.1 g,,,,,,10 g,,,,,,,,,,,,1.9 g,,,8.6 g,,1.6 g,,,
vlees-kip-vis-vega,4.69,AH Scharrel kipdijfiletreepjes naturel,"350 gPrijs per KG € 13,40",Nutri-Score A,False,False,,,20 g,655 kJ (157 kcal),,,,0 g,,,,,,8.5 g,,,,,,,,,,,,0 g,,,5.3 g,,2.9 g,,,
vlees-kip-vis-vega,5.19,AH Voor in de oven scharrel kippendijen,"ca. 680 gNormale prijs per KG € 7,63",Nutri-Score D,False,False,,,16 g,1073 kJ (259 kcal),,,,1.2 g,,,,,,21 g,,,,,,,,,,,,0.4 g,,,15 g,,5.4 g,,,
vlees-kip-vis-vega,3.99,AH Rundertartaar,"300 gPrijs per KG € 13,30",Nutri-Score B,False,False,,,20 g,716 kJ (171 kcal),,,,0.8 g,,,,,,9.8 g,,,,,,,,,,,,0 g,,,4.2 g,,4.3 g,,,
vlees-kip-vis-vega,4.55,Iglo Lekkerbekjes in bierbeslag,"2 x 120 gPrijs per KG € 18,96",Nutri-Score B,False,False,,,11 g,955 kJ (238 kcal),,,,19 g,,,,,,13 g,,,,,,,,,,,,0.5 g,,,,,1 g,,,
vlees-kip-vis-vega,2.89,AH Schnitzel Hongaarse stijl,4 stuks,Nutri-Score D,False,False,,,16 g,1272 kJ (305 kcal),,,,17 g,,,,,,19 g,,,,,,,,,,,,1 g,,,10 g,,7.3 g,,,
vlees-kip-vis-vega,3.29,Valess Crispy chicken style burger,"180 gPrijs per KG € 18,28",,False,False,,541 mg,12.4 g,837 kJ (200 kcal),,2.4 mg,,16.6 g,,,,,,8.5 g,,,,,,,,,,,,4.1 g,,,,,1.1 g,,,
vlees-kip-vis-vega,4.49,AH Slagers gehaktbal,4 stuks,Nutri-Score D,False,False,,,18 g,1246 kJ (300 kcal),,,,5.1 g,,,,,,23 g,,,,,,,,,,,,0.3 g,,,12 g,,9.4 g,,,
vlees-kip-vis-vega,7.50,AH Scharrel kipfilet roerbakstukjes,"500 gPrijs per KG € 15,00",Nutri-Score A,False,False,,,25 g,482 kJ (114 kcal),,,,0 g,,,,,,1.2 g,,,,,,,,,,,,1.6 g,,,0.7 g,,0.5 g,,,
vlees-kip-vis-vega,3.29,Garden Gourmet Indische balletjes,"200 gPrijs per KG € 16,45",Nutri-Score B,False,True,,,18 g,796 kJ (191 kcal),,,,6 g,,,,,,9.5 g,,,,,,,,,,,,4.5 g,,,,,1.1 g,,,
vlees-kip-vis-vega,1.59,Unox Extra magere rookworst magnetron,"100 gPrijs per KG € 15,90",,False,False,,,16 g,191 kcal (800 kJ),,,,2.5 g,,,,,,13 g,,,,,,,,,,,,< 0.5 g,,,,,5.2 g,,,
vlees-kip-vis-vega,6.97,AH Franse scharrelkipfilet,"ca. 345 gPrijs per KG € 20,26",Nutri-Score A,False,False,,,24 g,472 kJ (112 kcal),,,,0.5 g,,,,,,1.5 g,,,,,,,,,,,,0 g,,,1.2 g,,0.3 g,,,
vlees-kip-vis-vega,5.99,AH Runderreepjes naturel,"350 gPrijs per KG € 17,11",Nutri-Score A,False,False,,,20 g,540 kJ (130 kcal),,,,0.9 g,,,,,,5 g,,,,,,,,,,,,0 g,,,2 g,,2 g,,,
vlees-kip-vis-vega,3.49,AH Biologisch Varkensbraadworst,2 stuks,Nutri-Score D,False,False,,,20 g,1059 kJ (255 kcal),,,,0.9 g,,,,,,19 g,,,,,,,,,,,,0.1 g,,,10 g,,7.3 g,,,
vlees-kip-vis-vega,7.99,Iglo Vissticks,"840 gNormale prijs per KG € 9,51",Nutri-Score B,False,False,,,12 g,905 kJ (216 kcal),,,,21 g,,,,,,9.1 g,,,,,,,,,,,,0.9 g,,,,,0.7 g,,,
vlees-kip-vis-vega,3.69,AH Bacon reepjes,"150 gPrijs per KG € 24,60",Nutri-Score D,False,False,,,18 g,753 kJ (181 kcal),,,,0.2 g,,,,,,12 g,,,,,,,,,,,,0 g,,,7.1 g,,4.5 g,,,
vlees-kip-vis-vega,8.99,AH Kabeljauwfilet,"675 gPrijs per KG € 13,32",Nutri-Score A,False,False,,,18 g,317 kJ (75 kcal),,,,0 g,,,,,,0.3 g,,,,,,,,,,,,0 g,,,0.2 g,,0.1 g,,,
vlees-kip-vis-vega,1.39,AH Kippenragout,"400 gPrijs per KG € 3,48",Nutri-Score C,False,False,,,4.4 g,336 kJ (80 kcal),,,,7.8 g,,,,,,3.4 g,,,,,,,,,,,,0.4 g,,,2.8 g,,0.6 g,,,
vlees-kip-vis-vega,7.99,AH Eendenborstfilet scharrel,"ca. 280 gPrijs per KG € 28,54",Nutri-Score A,False,False,,,18 g,528 kJ (126 kcal),,,,0 g,,,,,,6 g,,,,,,,,,,,,0 g,,,2.3 g,,2.3 g,,,
vlees-kip-vis-vega,2.79,AH Kibbeling,"350 gPrijs per KG € 7,97",Nutri-Score C,False,False,,,7.7 g,815 kJ (195 kcal),,,,16 g,,,,,,11 g,,,,,,,,,,,,0.6 g,,,7.5 g,,1.3 g,,,
vlees-kip-vis-vega,4.49,AH Runder gehaktballetjes Hollands,"12 stuksPrijs per KG € 12,47",Nutri-Score D,False,False,,,18 g,938 kJ (225 kcal),,,,2.3 g,,,,,,16 g,,,,,,,,,,,,0.07 g,,,6.8 g,,6.9 g,,,
vlees-kip-vis-vega,3.15,Valess Schnitzel saté,"180 gPrijs per KG € 17,50",,False,False,,516 mg,11.1 g,887 kJ (212 kcal),,2.1 mg,,20 g,,,,,,8.8 g,,,,,,,,,,,,4.1 g,,,,,1.1 g,,,
vlees-kip-vis-vega,5.62,AH Biologisch Schouderkarbonade,"2 stuksPrijs per KG € 14,99",Nutri-Score B,False,False,,,19 g,767 kJ (184 kcal),,,,0 g,,,,,,12 g,,,,,,,,,,,,0 g,,,6.4 g,,4.7 g,,,
vlees-kip-vis-vega,5.99,AH Biologisch Kipdrumsticks,"ca. 550 gPrijs per KG € 10,89",Nutri-Score A,False,False,,,19 g,575 kJ (137 kcal),,,,0 g,,,,,,6.8 g,,,,,,,,,,,,0 g,,,4.6 g,,2.7 g,,,
vlees-kip-vis-vega,4.99,AH Biologisch Kipfilet 1 stuk,"ca. 150 gPrijs per KG € 33,27",Nutri-Score A,False,False,,,24 g,438 kJ (103 kcal),,,,0 g,,,,,,0.8 g,,,,,,,,,,,,0 g,,,0.5 g,,0.3 g,,,
vlees-kip-vis-vega,4.50,AH Hamlap,"2 stuksPrijs per KG € 12,86",Nutri-Score A,False,False,,,22 g,478 kJ (113 kcal),,,,0 g,,,,,,2.8 g,,,,,,,,,,,,0 g,,,1.6 g,,0.9 g,,,
vlees-kip-vis-vega,2.39,AH Cocktail garnalen,"100 gPrijs per KG € 23,90",Nutri-Score B,False,False,,,14 g,268 kJ (63 kcal),,,,0 g,,,,,,0.8 g,,,,,,,,,,,,0 g,,,0.6 g,,0.2 g,,,
vlees-kip-vis-vega,2.99,Fish Tales Skipjack tonijn olijfolie,"142 gPrijs per KG € 30,20",,False,False,,,24.8 g,894 kJ (214 kcal),,,,< 1 g,,,,,,13 g,,,,,,,,,,,,,,,,,1.9 g,,,
vlees-kip-vis-vega,3.99,AH Biologisch Runderbraadworst,2 stuks,Nutri-Score D,False,False,,,19 g,1093 kJ (263 kcal),,,,1.6 g,,,,,,20 g,,,,,,,,,,,,0.3 g,,,8.7 g,,8.9 g,,,
vlees-kip-vis-vega,7.39,AH Voor in de oven beenham naturel,"ca. 550 gPrijs per KG € 13,44",Nutri-Score B,False,False,,,18 g,403 kJ (96 kcal),,,,0.5 g,,,,,,2.4 g,,,,,,,,,,,,0 g,,,1.1 g,,1.2 g,,,
