Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Url,Content,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,4.99,Diamant Friet & snacks vast frituurvet,"4 x 250 gPrijs per KG € 4,99",,False,False,https://www.ah.nl/producten/product/wi167776/diamant-friet-en-snacks-vast-frituurvet,Inhoud en gewicht4 Stuks. 1000 Gram4 x 250 g,,,0 g,3700 kJ (900 kcal),,,,0 g,,,,,,100 g,,,,,,,,,,,,,37 g,8.7 g,,,54 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,4.15,Reddy Zonnebloemolie,"1 lPrijs per LT € 4,15",,False,False,https://www.ah.nl/producten/product/wi211394/reddy-zonnebloemolie,Inhoud en gewicht1 LiterAantal porties: 100,,,0 g,3404 kJ (828 kcal),,,,0 g,,,,,,92 g,,,,,,,,,46 mg,,,,27 g,55 g,,,10 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,3.99,La Chinata Smoked paprika powder sweet,"70 gPrijs per KG € 57,00",,False,False,https://www.ah.nl/producten/product/wi375989/la-chinata-smoked-paprika-powder-sweet,Inhoud en gewicht70 Gram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,5.16,AH Soepstengels volkoren 4-pack,per stuk,,False,False,https://www.ah.nl/producten/product/wi521849/ah-soepstengels-volkoren-4-pack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,3.39,Verstegen Tafelgoud het alternatief voor zout,"44 gPrijs per KG € 77,05",,False,False,https://www.ah.nl/producten/product/wi531739/verstegen-tafelgoud-het-alternatief-voor-zout,Inhoud en gewicht44 Gram,,,10.5 g,1174 kJ (280 kcal),,,,35.9 g,,,,,,6.5 g,,,,,,,,,,,,,,,,,1 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,3.15,Maille Dijonnaise,"210 gPrijs per KG € 15,00",,False,False,https://www.ah.nl/producten/product/wi124804/maille-dijonnaise,Inhoud en gewicht200 GramAantal porties: 13,,,1.1 g,1737 kJ (421 kcal),,,,8.1 g,,,,,,42 g,,,,,,,,,,,,,,,,,3.4 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,5.49,Becel Olie blend met olijfolie,"500 mlPrijs per LT € 10,98",,False,False,https://www.ah.nl/producten/product/wi408871/becel-olie-blend-met-olijfolie,Inhoud en gewicht0.5 LiterPortiegrootte: 1 portie = 10 mlAantal porties: 50,,,0 g,3404 kJ (813 kcal),,,,0 g,,,,,,92 g,,,,,,,,,26 mg,,,,38 g,43 g,,,10 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,3.39,Remia Satesaus kant en klaar,"850 gPrijs per KG € 3,99",,False,False,https://www.ah.nl/producten/product/wi457214/remia-satesaus-kant-en-klaar,Inhoud en gewicht850 Gram,,,7.9 g,950 kJ (228 kcal),,,,17 g,,,,,,13 g,,,,,,,,,,,,,,,,,1.9 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,6.99,AH Biologisch Hazelnoten,"360 gPrijs per KG € 19,42",Nutri-Score B,True,True,https://www.ah.nl/producten/product/wi469387/ah-biologisch-hazelnoten,Inhoud en gewicht360 GramPortiegrootte: 25 gramAantal porties: 14,,140 mg,15 g,2845 kJ (690 kcal),,4 mg,,8 g,,160 mg,,,,65 g,,,,,,,,,20 mg,,,6 g,,,57 g,,8 g,2.4 mg,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,7.69,King Rijstolie - frituurolie,"2 lPrijs per LT € 3,85",,False,False,https://www.ah.nl/producten/product/wi469662/king-rijstolie-frituurolie,Inhoud en gewicht2 Liter,,,0 g,3448 kJ (824 kcal),,,,0 g,,,,,,92 g,,,,,,,,,6.1 mg,,,,38 g,31 g,,,22 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,3.15,Bertolli Silicana sugo tradizionale,"400 gPrijs per KG € 7,88",,False,False,https://www.ah.nl/producten/product/wi479672/bertolli-silicana-sugo-tradizionale,Inhoud en gewicht400 Gram,,,1.9 g,325 kJ (78 kcal),,,,6.6 g,,,,,,4.6 g,,,,,,,,,,,,,,,,,0.5 g,,
soepen-sauzen-kruiden-olie?minPrice=3&maxPrice=99,3.49,Souq Harissa saus pittig,"280 gPrijs per KG € 12,46",,False,False,https://www.ah.nl/producten/product/wi535180/souq-harissa-saus-pittig,Inhoud en gewicht280 Gram,,,3.3 g,419 kJ (100 kcal),,,,16.7 g,,,,,,1.7 g,,,,,,,,,,,,6.7 g,,,,,0 g,,
