Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt,Url
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.09,AH Bloemkoolrijst,"400 gPrijs per KG € 5,23",Nutri-Score A,True,True,,,1.9 g,107 kJ (25 kcal),,,,2.9 g,,,,,,0.2 g,,,,,,,,,,,,2.2 g,,,0.2 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,5.99,AH Gesneden verspakket Nasi,"885 gPrijs per KG € 6,77",Nutri-Score A,False,False,,,7.5 g,486 kJ (115 kcal),,,,13 g,,,,,,3.4 g,,,,,,,,,,,,1.4 g,,,2.5 g,,0.7 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.39,AH Platte peterselie grootverpakking,"40 gPrijs per KG € 34,75",Nutri-Score A,False,False,0 g,,4 g,125 kJ (30 kcal),,7.1 mg,,1 g,,,,,700 mg,0 g,,,,0.3 mg,,,,125 mg,,,548 µg,5 g,0 g,0 g,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.59,AH Biologisch Uiensnippers,"175 gPrijs per KG € 9,09",Nutri-Score A,True,True,,,1.3 g,158 kJ (38 kcal),,,,6.3 g,,,,,,0.2 g,,,,,,,,,,,,2.7 g,,,0 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.19,AH Dille,"15 gPrijs per KG € 79,33",Nutri-Score A,True,True,,,3.5 g,232 kJ (55 kcal),,,,7 g,,,,,,1 g,,,,,,,,,,,,2 g,,,0.06 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,0.89,AH Radijs,per bos,Nutri-Score A,True,True,,,1 g,92 kJ (22 kcal),,,,4 g,,,,,,0 g,,,,,,,,,,,,0.9 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.09,AH Krulslamelange,"100 gNormale prijs per KG € 10,90",Nutri-Score A,True,True,,,1.4 g,53 kJ (13 kcal),,,,0.3 g,,,,,,0.4 g,,,,,,,,,,,,1.2 g,,,0.2 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.39,AH Nasi bami groente kleinverpakking,"250 gPrijs per KG € 5,56",Nutri-Score A,True,True,,,2.4 g,157 kJ (37 kcal),,,,4.2 g,,,,,,0.6 g,,,,,,,,,,,,2.8 g,,,0.4 g,,0.09 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.25,AH Broccoliroosjes,"450 gPrijs per KG € 2,78",Nutri-Score A,True,True,,,3 g,110 kJ (26 kcal),,,,2 g,,,,,,0 g,,,,,,,,,,,,3.1 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.75,AH Appel aardbei blauwe bes,"150 gNormale prijs per KG € 11,67",Nutri-Score A,True,True,,,0.5 g,197 kJ (47 kcal),,,,10 g,,,,,,0.1 g,,,,,,,,,,,,1.8 g,,,0.05 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.19,AH Selderij,"40 gPrijs per KG € 29,75",Nutri-Score A,True,True,,,1 g,65 kJ (16 kcal),,,,2 g,,,,,,0 g,,,,,,,,,,,,1.8 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.79,AH Bramen,"150 gNormale prijs per KG € 18,60",Nutri-Score A,True,True,,,0.9 g,134 kJ (32 kcal),,,,5.1 g,,,,,,0.2 g,,,,,,,,12 mg,2.4 mg,,19.8 µg,3.1 g,,,0.2 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,3.50,AH Verse hele ananas,per stuk,Nutri-Score A,True,True,,,0.5 g,229 kJ (54 kcal),,,,12 g,,,,,,0.1 g,,,,,,,,43 mg,,,,1.6 g,,,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.99,AH Geschilde bospeen,"600 gPrijs per KG € 4,98",Nutri-Score A,False,False,,,0.7 g,133 kJ (32 kcal),34 µg,,,5.4 g,,,,,,0.3 g,,,,,,,,,,,,2.3 g,,,,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.29,AH Baby avocado eetrijp,4 stuks,Nutri-Score A,True,True,,,2 g,845 kJ (205 kcal),,,,2 g,0.19 mg,,,,377 mg,20 g,,,,,,,0.36 mg,,3.2 mg,,21 µg,4.5 g,,,17 g,,2 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.79,AH Boerenkool kleinverpakking,"150 gPrijs per KG € 11,93",Nutri-Score A,True,True,,,3 g,138 kJ (33 kcal),,,,1.6 g,,,,,,0.6 g,,,,,,,,,,,,4.7 g,,,0.3 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.99,AH Zoete aardappelblokjes,"400 gPrijs per KG € 7,48",Nutri-Score A,False,False,,,1.5 g,458 kJ (108 kcal),,,,24 g,,,,,,0 g,,,,,,,,,,,,3 g,0 g,0 g,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.75,AH Cantaloupe aardbei mango appel,"130 gNormale prijs per KG € 13,46",Nutri-Score A,True,True,,,0.6 g,194 kJ (46 kcal),,,,9.7 g,,,,,,0.2 g,,,,,,,,,,,,1.4 g,,,0.08 g,,0.03 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,3.79,AH Kleine salade mango amandel,"260 gPrijs per KG € 14,58",Nutri-Score A,True,True,,,3.2 g,443 kJ (106 kcal),,,,8.2 g,,,,,,6.2 g,,,,,,,,,,,,2.5 g,,,5.5 g,,0.6 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.25,AH Kikkererwten 0% zout toegevoegd,"400 gPrijs per KG € 4,72",Nutri-Score A,True,True,,,6.3 g,515 kJ (123 kcal),,,,16 g,,,,,,2.5 g,,,,,,,,,,,,5.4 g,,,0.1 g,,0.2 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.65,AH Biologisch Bladspinazie deelblokjes,"450 gPrijs per KG € 3,67",Nutri-Score A,True,True,,,2.8 g,90 kJ (22 kcal),,,,0.6 g,,,,,,0.3 g,,,,,,,,,,,,2.6 g,,,0.2 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,0.99,AH Biologisch Fijne winterpeen,"500 gPrijs per KG € 1,98",Nutri-Score A,True,True,,,0.6 g,145 kJ (35 kcal),,,,5.7 g,,,,,,0.3 g,,,,,,,,,,,,3.3 g,,,0.1 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.39,AH Jonge bladsla met veldsla,"100 gPrijs per KG € 13,90",Nutri-Score A,True,True,,,2 g,64 kJ (15 kcal),,,,0.4 g,,,,,,0.3 g,,,,,,,,,,,,1.5 g,,,0.2 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.45,Hak Worteltjes extra fijn,"350 gPrijs per KG € 6,74",Nutri-Score A,False,True,,,0.7 g,134 kJ (32 kcal),,,,5.2 g,,,,,,0.3 g,,,,,,,,,,,,2.9 g,,,,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,0.99,AH Mini krieltjes bistro,"450 gPrijs per KG € 2,20",Nutri-Score A,True,True,,,2 g,423 kJ (100 kcal),,,,18 g,,,,,,1.8 g,,,,,,,,,,,,2 g,,,1.5 g,,0.3 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.99,AH Courgette spaghetti,"400 gPrijs per KG € 4,98",Nutri-Score A,False,False,0 g,,2 g,124 kJ (29 kcal),,,,5 g,,,,,,0 g,,,,,,,,16 mg,,,,0.6 g,0 g,0 g,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,0.39,AH Jalapeno peper groen,"Per stukPrijs per KG € 26,00",Nutri-Score A,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.99,AH Gesneden uien grootverpakking,"300 gPrijs per KG € 6,63",Nutri-Score A,True,True,,,1.3 g,158 kJ (38 kcal),,,,6.3 g,,,,,,0.2 g,,,,,,,,,,,,2.7 g,,,0 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.19,AH Tijm,"15 gPrijs per KG € 79,33",Nutri-Score A,False,False,,,5.6 g,656 kJ (156 kcal),,,,24 g,,,,,,1.1 g,,,,,,,,,,,,14 g,,,,,0.5 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.49,AH Maiskolven,2 stuks,Nutri-Score A,True,True,,,2.5 g,318 kJ (76 kcal),,,,12 g,,,,,,1.4 g,,,,,,,,,,,,2.5 g,,,1 g,,0.4 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,3.59,AH Groene aspergetips,"100 gPrijs per KG € 35,90",Nutri-Score A,True,True,,,1 g,82 kJ (19 kcal),,,,3 g,,,,,,0 g,,,,,,,,,,,,1.7 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.99,AH Bloemkool broccoli kleinverpakking,"200 gPrijs per KG € 9,95",Nutri-Score A,True,True,,,2.3 g,109 kJ (26 kcal),,,,2 g,,,,,,0.4 g,,,,,,,,,,,,2.6 g,,,0.2 g,,0.04 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.99,AH Ijsbergsla grootverpakking,"400 gPrijs per KG € 4,98",Nutri-Score A,True,True,,,1 g,58 kJ (14 kcal),,,,1.4 g,,,,,,0.2 g,,,,,,,,,,,,1.2 g,,,0.1 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.39,AH Chinese kool,per stuk,Nutri-Score A,False,False,,125 mg,1 g,71 kJ (17 kcal),,,,2 g,,,,,,0 g,,,,,,,,23 mg,,,,2.5 g,0 g,0 g,,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,3.69,AH Gemengde salade groot,"300 gPrijs per KG € 12,30",Nutri-Score A,True,True,,,1.3 g,72 kJ (17 kcal),,,,1.4 g,,,,,,0.4 g,,,,,,,,,,,,1.4 g,,,0.2 g,,0.08 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.49,AH Wokgroente Japans champignons peultjes,"400 gPrijs per KG € 6,23",Nutri-Score A,True,True,,,1.4 g,121 kJ (29 kcal),,,,4.3 g,,,,,,0.2 g,,,,,,,,,,,,2.1 g,,,0.08 g,,0.04 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.89,AH Wokgroente Chinees kleinverpakking,"250 gPrijs per KG € 7,56",Nutri-Score A,True,True,,,2 g,122 kJ (29 kcal),,,,3.4 g,,,,,,0.2 g,,,,,,,,,,,,2.8 g,,,0.2 g,,0.02 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.75,AH Doosje met frambozen,"250 gPrijs per KG € 11,00",Nutri-Score A,True,True,,,0.8 g,141 kJ (34 kcal),,,,5.1 g,,,,,,0.3 g,,,,,,,,19 mg,,,,3.7 g,,,0.2 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.69,AH Oesterzwammen,"150 gPrijs per KG € 11,27",Nutri-Score A,True,True,,3 mg,3.5 g,195 kJ (47 kcal),,1.33 mg,,6 g,0.24 mg,18 mg,0.11 mg,,420 mg,0.4 g,,,,0.35 mg,4.96 mg,,,,,,,2.5 g,,,0.2 g,,0.1 g,0.77 mg,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.75,AH Biologisch Sperziebonen,"450 gPrijs per KG € 3,89",Nutri-Score A,True,True,,,2.4 g,150 kJ (36 kcal),,,,5.1 g,,,,,,0.2 g,,,,,,,,,,,,1.9 g,,,0.1 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,3.99,AH Bramen,"225 gPrijs per KG € 17,73",Nutri-Score A,True,True,0 g,,0.9 g,134 kJ (32 kcal),,,,5.1 g,,,,,,0.2 g,,,,,,,,12 mg,2.4 mg,,19.8 µg,3.1 g,0 g,0.2 g,0.2 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.99,AH Opperdoezer ronde,"1,5 kgPrijs per KG € 1,99",Nutri-Score A,True,True,,,2 g,371 kJ (88 kcal),,,,19 g,,,,,450 mg,0 g,,,,,,,0.3 mg,14 mg,,,,1.8 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,0.73,AH Spinazie a la creme dbl,"450 gPrijs per KG € 1,62",Nutri-Score A,False,True,,,1.8 g,183 kJ (44 kcal),,,,3.1 g,,,,,,2.2 g,,,,,,,,,,,,2.3 g,,,1.5 g,,0.7 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.79,AH Aspergebroccoli,"200 gPrijs per KG € 13,95",Nutri-Score A,True,True,,,3.3 g,138 kJ (33 kcal),,,,3.4 g,,,,,,0.3 g,,,,,,,,47 mg,,,185 µg,1.6 g,,,0.2 g,,0.2 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.69,AH Biologisch Aubergine,"per stukPrijs per KG € 6,15",Nutri-Score A,True,True,,,1 g,84 kJ (20 kcal),,,,3 g,,,,,,0 g,,,,,,,,,,,,2 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,4.99,AH Traybake kriel paprika verspakket,per stuk,Nutri-Score A,False,True,,,5.2 g,462 kJ (111 kcal),,,,7.6 g,,,,,,6.3 g,,,,,,,,,,,,1.4 g,,,4.1 g,,1.8 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.39,Iglo Spinazie à la crème,"500 gPrijs per KG € 2,78",Nutri-Score A,False,False,,,3.5 g,228 kJ (55 kcal),,,,3.4 g,,,,,,2.6 g,521 µg,,45.5 µg,,,,,,,,706 µg,1.8 g,,,,,0.7 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,3.39,AH Ovengroente zoete aardappel rode paprika,"600 gPrijs per KG € 5,65",Nutri-Score A,True,True,,,1.5 g,243 kJ (58 kcal),,,,11 g,,,,,,0.3 g,,,,,,,,,,,,2.4 g,,,0.2 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.99,AH Doosje met kersen,"250 gPrijs per KG € 7,96",Nutri-Score A,True,True,,,1.1 g,293 kJ (69 kcal),,,,15 g,,,,,,0.1 g,,,,,,,,12 mg,,,,1.9 g,,,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.59,AH Muskaat pompoen stukjes,"400 gPrijs per KG € 6,48",Nutri-Score A,True,True,,,0.7 g,61 kJ (15 kcal),,,,2 g,,,,,,0.2 g,,,,,,,,,,,,1 g,,,0.1 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.29,AH Bloemkoolroosjes,"400 gPrijs per KG € 5,73",Nutri-Score A,True,True,,,1.9 g,108 kJ (26 kcal),,,,3 g,,,,,,0.2 g,,,,,,,,,,,,2.2 g,,,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,5.29,AH Groentestoof geitenkaas verspakket,per stuk,Nutri-Score A,False,True,,,3.5 g,427 kJ (102 kcal),,,,13 g,,,,,,3.5 g,,,,,,,,,,,,2.1 g,,,2.1 g,,1.2 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,0.69,AH Boerenkool deelblokjes,"450 gPrijs per KG € 1,53",Nutri-Score A,True,True,,,1.4 g,131 kJ (31 kcal),,,,2.7 g,,,,,,1 g,,,,,,,,,,,,3 g,,,0.7 g,,0.2 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,3.99,AH Tomaat pastinaaksoep verspakket,per stuk,Nutri-Score A,True,True,,,0.8 g,159 kJ (38 kcal),,,,3.9 g,,,,,,1.9 g,,,,,,,,,,,,1.1 g,,,1.4 g,,0.3 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.39,AH Biologisch Iets kruimig,"1 kgPrijs per KG € 2,39",Nutri-Score A,True,True,,,2 g,373 kJ (88 kcal),,,,19 g,,,,,450 mg,0 g,,,,,,,0.3 mg,14 mg,,,,2 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.99,AH Rauwkost radijs,"150 gPrijs per KG € 13,27",Nutri-Score A,True,True,,,1.3 g,104 kJ (25 kcal),,,,3.7 g,,,,,,0.1 g,,,,,,,,,,,,1.9 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,0.59,AH Kidneybonen,"200 gPrijs per KG € 2,95",Nutri-Score A,True,True,,,8.4 g,429 kJ (102 kcal),,,,12 g,,,,,,0.8 g,,,,,,,,,,,,6.6 g,,,0.2 g,,0.3 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.55,Bonduelle Bloemkool rijst,"400 gNormale prijs per KG € 3,88",Nutri-Score A,False,False,,,1.3 g,90 kJ (22 kcal),,,,2.2 g,,,,,,0.4 g,,,116 µg,,,,,,,,,2 g,,,,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,5.29,AH Fusilli salsa Rossa verspakket,per stuk,Nutri-Score A,True,True,,,5.9 g,514 kJ (123 kcal),,,,12 g,,,,,,5.4 g,,,,,,,,,,,,1.2 g,,,3.7 g,,1.3 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.49,AH Eikenblad slamelange grootverpakking,"200 gPrijs per KG € 12,45",Nutri-Score A,True,True,,,1.6 g,69 kJ (16 kcal),,,,0.9 g,,,,,,0.4 g,,,,,,,,,,,,1.4 g,,,0.2 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.19,AH Ovenfriet zoete aardappel,"400 gPrijs per KG € 5,48",Nutri-Score A,False,True,,,1.5 g,458 kJ (108 kcal),,,,24 g,,,,,,0 g,,,,,,,,0 mg,,,,3 g,0 g,0 g,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.89,AH Wok Thaise groente kleinverpakking,"250 gPrijs per KG € 7,56",Nutri-Score A,True,True,,,1.5 g,121 kJ (29 kcal),,,,4.1 g,,,,,,0.1 g,,,,,,,,,,,,2.7 g,,,0.03 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.19,AH Peen julienne,"300 gPrijs per KG € 7,30",Nutri-Score A,True,True,,,0.6 g,145 kJ (34 kcal),,,,5.5 g,,,,,,0.3 g,,,,,,,,,,,,3.5 g,,,0.2 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.99,AH Doperwten,"200 gPrijs per KG € 14,95",Nutri-Score A,True,True,,,4 g,274 kJ (65 kcal),59 µg,,,10 g,,,,,300 mg,0 g,,0.1 mg,,,2.7 mg,,,25 mg,,,,4.5 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.09,AH Jonge bladsla met rucola kleinverpakking,"50 gPrijs per KG € 21,80",Nutri-Score A,True,True,,,1.8 g,59 kJ (14 kcal),,,,0.2 g,,,,,,0.4 g,,,,,,,,,,,,1.3 g,,,0.2 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.99,AH Biologisch Rode kool,"300 gPrijs per KG € 6,63",Nutri-Score A,True,True,,,2 g,114 kJ (27 kcal),,,,3 g,,,,,,0 g,,,,,,,,,,,,3.6 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,3.89,AH Verse pureersoep tomaat-oregano,"638 gPrijs per KG € 6,10",Nutri-Score A,True,True,,,0.9 g,146 kJ (35 kcal),,,,3.4 g,,,,,,1.7 g,,,,,,,,16.5 mg,,,,1.2 g,1.1 g,0.2 g,,,0.3 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,0.81,AH Witte bonen in tomatensaus,"800 gPrijs per KG € 1,01",Nutri-Score A,True,True,,,5.3 g,359 kJ (85 kcal),,,,12 g,,,,,,0.5 g,,,,,,,,,,,,5.8 g,,,0.3 g,,0.2 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.79,AH Gesneden rode uien,"150 gPrijs per KG € 11,93",Nutri-Score A,True,True,,,1.3 g,158 kJ (38 kcal),,,,6.3 g,,,,,,0.2 g,,,,,,,,,,,,2.7 g,,,0 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.79,AH Witte druiven pitloos,"250 gPrijs per KG € 7,16",Nutri-Score A,True,True,,,0.5 g,324 kJ (76 kcal),,,,17 g,,,,,,0.4 g,,,,,,,,,,,,1.4 g,,,0.2 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.49,AH Hollandse snijbonen,"450 gPrijs per KG € 3,31",Nutri-Score A,True,True,,,2.4 g,150 kJ (36 kcal),,,,5.1 g,,,,,,0.2 g,,,,,,,,,,,,1.9 g,,,0.1 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.39,AH Biologisch Kikkererwten biologisch,"350 gPrijs per KG € 6,32",Nutri-Score A,True,True,,,7.1 g,532 kJ (127 kcal),,,,15 g,,,,,,2.7 g,,0.05 mg,,0.03 mg,,,0.14 mg,,,,,7.1 g,,,1.8 g,,0.3 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,3.09,AH Salade erbij tomaat komkommer,"340 gPrijs per KG € 9,09",Nutri-Score A,False,True,,,2.7 g,283 kJ (68 kcal),,,,3.7 g,,,,,,4.5 g,,,,,,,,,,,,1 g,,,3.7 g,,0.7 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,5.29,AH Zuurkool ovenschotel verspakket,per stuk,Nutri-Score A,True,True,,,4.2 g,446 kJ (107 kcal),,,,8.5 g,,,,,,5.6 g,,,,,,,,,,,,2.9 g,,,2.9 g,,2.4 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.09,AH Fijngesneden spitskool,"200 gPrijs per KG € 5,45",Nutri-Score A,True,True,,,3 g,176 kJ (42 kcal),,,,4 g,,,,,,1 g,,,,,,,,,,,,2.5 g,,,0.5 g,,0.2 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.69,No Fairytales Paprika & chili tortilla,5 stuks,Nutri-Score A,False,False,,,9.3 g,1038 kJ (247 kcal),,,,41.1 g,,,,,,4.2 g,,,,,,,,,,,,6.3 g,,,,,0.9 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.12,AH Gebroken bonen,"750 gPrijs per KG € 1,49",Nutri-Score A,False,False,0 g,,2 g,147 kJ (35 kcal),,,,5 g,,,,,,0 g,,,,,,,,,,,,3.5 g,0 g,0 g,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,3.55,AH Bloemkoolroosjes voordeelverpakking,"1 kgPrijs per KG € 3,55",Nutri-Score A,True,True,,,2 g,99 kJ (24 kcal),95 µg,,,2 g,,,,,,0.3 g,,,,,,,,22 mg,,,,2.5 g,,,0.2 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,4.99,AH Japanse teriyaki verspakket,per stuk,Nutri-Score A,True,True,,,5.3 g,453 kJ (107 kcal),,,,16 g,,,,,,2.2 g,,,,,,,,,,,,1.2 g,,,1.7 g,,0.3 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.99,AH Bloemkool kleinverpakking,"200 gPrijs per KG € 9,95",Nutri-Score A,True,True,,,1.9 g,108 kJ (26 kcal),,,,3 g,,,,,,0.2 g,,,,,,,,,,,,2.2 g,,,0.1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,5.49,AH Biologisch Iets kruimige aardappelen,"3 kgPrijs per KG € 1,83",Nutri-Score A,True,True,,,2 g,373 kJ (88 kcal),,,,19 g,,,,,450 mg,0 g,,,,,,,0.3 mg,14 mg,,,,2 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.75,AH Doosje met ananas,"250 gPrijs per KG € 7,00",Nutri-Score A,True,True,,,0.5 g,227 kJ (54 kcal),,,,12 g,,,,,,0.1 g,,,,,,,,47.8 mg,,,,1.4 g,,,0 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.99,AH Gesch kleine spruitjes,"200 gPrijs per KG € 9,95",Nutri-Score A,False,False,,,2.3 g,186 kJ (45 kcal),,,,5.2 g,,,,,412 mg,0.7 g,,,,,,,0.3 mg,150 mg,,,153 µg,4.1 g,0.2 g,0.3 g,0.5 g,,0.2 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.85,AH Bloemkoolroosjes,"450 gPrijs per KG € 4,11",Nutri-Score A,False,True,,,2 g,99 kJ (24 kcal),95 µg,,,2 g,,,,,,0.3 g,,,,,,,,22 mg,,,,2.5 g,0 g,0.2 g,0.2 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,0.99,AH Paprika oranje,per stuk,Nutri-Score A,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.19,AH Biologisch Rode uien,"500 gPrijs per KG € 2,38",Nutri-Score A,True,True,,,1.3 g,158 kJ (38 kcal),,,,6.3 g,,,,,,0.2 g,,,,,,,,,,,,2.7 g,,,0 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.99,AH Rauwkost komkommer,"150 gPrijs per KG € 13,27",Nutri-Score A,True,True,,,1 g,76 kJ (18 kcal),,,,2.4 g,,,,,,0.2 g,,,,,,,,,,,,1.4 g,,,0.2 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.99,AH Snoepgroente wortel komkommer paprika,"375 gPrijs per KG € 7,97",Nutri-Score A,True,True,0 g,,0.7 g,100 kJ (24 kcal),,,,3.7 g,,,,,,0.3 g,,,,,,,,,,,,1.7 g,,,0.2 g,,0.1 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,2.69,AH Fijne witlof,"5 stuksPrijs per KG € 6,73",Nutri-Score A,True,True,,,1.3 g,80 kJ (19 kcal),,,,2.4 g,,,,,,0.2 g,,,,,,,,,,,,1.2 g,,,0.2 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.75,AH Tauge grootverpakking,"250 gPrijs per KG € 7,00",Nutri-Score A,True,True,,,5 g,201 kJ (48 kcal),,,,3 g,,,,,,1 g,,,,,,,,,,,,3.5 g,,,1 g,,0 g,,,
aardappel-groente-fruit?kenmerk=nutriscore%3Aa,1.99,AH Biologisch Limoenen,3 stuks,Nutri-Score A,True,True,,,0.7 g,173 kJ (41 kcal),,,,7.7 g,,,,,,0.2 g,,,,,,,,29 mg,,,,2.8 g,,,0.2 g,,0 g,,,
