Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Url,Content,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,6.46,AH Sinterklaas lekkernijen pakket,per stuk,,False,False,https://www.ah.nl/producten/product/wi537215/ah-sinterklaas-lekkernijen-pakket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,4.19,Schär Mix kuchen und kekse,"1 kgPrijs per KG € 4,19",,False,False,https://www.ah.nl/producten/product/wi199624/schar-mix-kuchen-und-kekse,Inhoud en gewicht1 Kilogram,,,3.6 g,1474 kJ (347 kcal),,,,82 g,,,,,,0.2 g,,,,,,,,,,,,2.5 g,,,,,0 g,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,4.29,AH Quichevorm met losse bodem 28 cm,per stuk,,False,False,https://www.ah.nl/producten/product/wi228344/ah-quichevorm-met-losse-bodem-28-cm,Inhoud en gewicht1 Stuks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,3.09,AH Krokant blaadjes melkchocolade,"150 gPrijs per KG € 20,60",Nutri-Score E,False,True,https://www.ah.nl/producten/product/wi436624/ah-krokant-blaadjes-melkchocolade,Inhoud en gewicht150 GramPortiegrootte: 5 gramAantal porties: 30,,,6.5 g,2282 kJ (547 kcal),,,,55 g,,,,,,33 g,,,,,,,,,,,,1.9 g,,,13 g,,20 g,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,4.29,Milka With love pralines hazelnut creme,"165 gNormale prijs per KG € 26,00",,False,False,https://www.ah.nl/producten/product/wi445399/milka-with-love-pralines-hazelnut-creme,"Inhoud en gewicht165 GramPortiegrootte: BE/NL: 27,5 g = 5 bonbons; 6 porties per verpakking.",,,5.2 g,2283 kJ (547 kcal),,,,57 g,,,,,,33 g,,,,,,,,,,,,1.9 g,,,,,18 g,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,3.19,AH Medjoul dadels gedroogd,"175 gPrijs per KG € 18,23",Nutri-Score C,True,True,https://www.ah.nl/producten/product/wi467992/ah-medjoul-dadels-gedroogd,Inhoud en gewicht175 GramPortiegrootte: 50 gramAantal porties: 3.5,,,1.8 g,1367 kJ (322 kcal),,,,75 g,,,,,,0.2 g,,,,,,,,,,,,6.7 g,,,0.1 g,,0.1 g,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,2.99,Little Love Simply Dark bio,"65 gPrijs per KG € 46,00",,False,False,https://www.ah.nl/producten/product/wi470182/little-love-simply-dark-bio,Inhoud en gewicht65 Gram,,,6.1 g,2716 kJ (655 kcal),,,,39 g,,,,,,51 g,,,,,,,,,,,,7.8 g,,,,,27 g,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,3.15,Venco Choco drop puur zout,"146 gPrijs per KG € 21,58",,False,False,https://www.ah.nl/producten/product/wi493079/venco-choco-drop-puur-zout,Inhoud en gewicht146 GramPortiegrootte: Per portie = 32 g = ca. 5 stuks,,,5.1 g,1945 kJ (466 kcal),,,,52 g,,,,,,25 g,,,,,,,,,,,,,,,,,15 g,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,6.99,Haribo Kindermix value tub,"1 kgPrijs per KG € 6,99",,False,False,https://www.ah.nl/producten/product/wi502491/haribo-kindermix-value-tub,Inhoud en gewicht1000 GramPortiegrootte: Per portie 25 gAantal porties: 40,,,1.9 g,335 kcal (1420 kJ),,,,80 g,,,,,,< 0.5 g,,,,,,,,,,,,,,,,,0.1 g,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,3.69,Ferrero Mon cheri,"105 gPrijs per KG € 35,14",,False,False,https://www.ah.nl/producten/product/wi507749/ferrero-mon-cheri,Inhoud en gewicht10 Stuks. 105 Gram,,,3 g,1902 kJ (455 kcal),,,,52.8 g,,,,,,20.3 g,,,,,,,,,,,,,,,,,13.2 g,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,3.15,Venco Choco drop salt & chili,"146 gPrijs per KG € 21,58",,False,False,https://www.ah.nl/producten/product/wi514818/venco-choco-drop-salt-en-chili,Inhoud en gewicht146 GramPortiegrootte: Per portie = 30 g = ca. 5 stuksAantal porties: 5,,,5.1 g,1980 kJ (473 kcal),,,,62 g,,,,,,23 g,,,,,,,,,,,,,,,,,14 g,,
snoep-koek-chips-en-chocolade?minPrice=2.60&maxPrice=99,2.99,AH Choco cake met witte chocolade stukjes,"305 gPrijs per KG € 9,80",Nutri-Score E,False,True,https://www.ah.nl/producten/product/wi517282/ah-choco-cake-met-witte-chocolade-stukjes,Inhoud en gewicht305 GramPortiegrootte: 30 gramAantal porties: 10,,,5 g,2043 kJ (489 kcal),,,,50 g,,,,,,28 g,,,,,,,,,,,,2.2 g,,,20 g,,7.4 g,,
