Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Url,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt
pasta-rijst-en-wereldkeuken,0.95,Soubry Chinese eiermie,"250 gPrijs per KG € 3,80",,False,False,https://www.ah.nl/producten/product/wi36766/soubry-chinese-eiermie,,,12.5 g,358 kcal (1517 kJ),,,,69 g,,,,,,3 g,,,,,,,,,,,,2.5 g,,,,,0.7 g,,
pasta-rijst-en-wereldkeuken,0.89,Heinz Tomaten gepeld,"400 gPrijs per KG € 3,71",,False,False,https://www.ah.nl/producten/product/wi378631/heinz-tomaten-gepeld,,,1.2 g,105 kJ (25 kcal),,,,4.3 g,,,,,,0.3 g,,,,,,,,,,,,0.9 g,,,,,0.1 g,,
pasta-rijst-en-wereldkeuken,1.19,Maggi Ovenschotel bloemkool room kruidenmix,"57 gPrijs per KG € 20,88",,False,False,https://www.ah.nl/producten/product/wi369543/maggi-ovenschotel-bloemkool-room-kruidenmix,,,7.3 g,1261 kJ (298 kcal),,,,61 g,,,,,,1.9 g,,,,,,,,,,,,3.3 g,,,,,0.5 g,,
pasta-rijst-en-wereldkeuken,3.19,Bertolli Kruidige pastasaus,"500 gPrijs per KG € 6,38",,False,False,https://www.ah.nl/producten/product/wi403975/bertolli-kruidige-pastasaus,,,1.3 g,184 kJ (44 kcal),,,,7 g,,,,,,0.9 g,,,,,,,,,,,,1.1 g,,,,,0.1 g,,
pasta-rijst-en-wereldkeuken,1.75,Honig Basis voor bami speciaal,"36 gPrijs per KG € 48,61",,False,False,https://www.ah.nl/producten/product/wi3495/honig-basis-voor-bami-speciaal,,,14 g,284 kcal (1192 kJ),,,,47 g,,,,,,3 g,,,,,,,,,,,,10 g,,,,,0.5 g,,
pasta-rijst-en-wereldkeuken,4.19,AH Groentequiche bloemkool,"300 gNormale prijs per KG € 13,97",Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi435112/ah-groentequiche-bloemkool,,,8.5 g,761 kJ (182 kcal),,,,15 g,,,,,,9 g,,,,,,,,,,,,3.6 g,,,5.8 g,,3.2 g,,
pasta-rijst-en-wereldkeuken,1.19,Maggi Ovenschotel prei kerrie kruidenmix,"64 gPrijs per KG € 18,59",,False,False,https://www.ah.nl/producten/product/wi369537/maggi-ovenschotel-prei-kerrie-kruidenmix,,,9.2 g,1380 kJ (327 kcal),,,,55 g,,,,,,6.8 g,,,,,,,,,,,,5.3 g,,,,,1.6 g,,
pasta-rijst-en-wereldkeuken,1.45,AH Nacho chips cheese,"200 gPrijs per KG € 7,25",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi198211/ah-nacho-chips-cheese,,,6.6 g,1972 kJ (470 kcal),,,,64 g,,,,,,20 g,,,,,,,,,,,,4 g,,,18 g,,2 g,,
pasta-rijst-en-wereldkeuken,3.79,Unox Rookworst extra mager varken,"375 gPrijs per KG € 10,11",,False,False,https://www.ah.nl/producten/product/wi367556/unox-rookworst-extra-mager-varken,,,15 g,195 kcal (775 kJ),,,,1.9 g,,,,,,13 g,,,,,,,,,,,,< 0.5 g,,,,,5.2 g,,
pasta-rijst-en-wereldkeuken,1.09,Honig Krulvermicelli middel,"250 gPrijs per KG € 4,36",,False,False,https://www.ah.nl/producten/product/wi3325/honig-krulvermicelli-middel,,,11 g,1485 kJ (350 kcal),,,,72 g,,,,,,1.5 g,,,,,,,,,,,,2.5 g,,,,,0.1 g,,
pasta-rijst-en-wereldkeuken,0.59,Maggi Jus pikant juspoeder,"18 gPrijs per KG € 32,78",,False,False,https://www.ah.nl/producten/product/wi143030/maggi-jus-pikant-juspoeder,,,13.4 g,1278 kJ (301 kcal),,,,56.2 g,,,,,,1.9 g,,,,,,,,,,,,2.4 g,,,,,0.3 g,,
pasta-rijst-en-wereldkeuken,0.89,AH Ketjap manis,"500 mlPrijs per LT € 1,78",Nutri-Score E,False,True,https://www.ah.nl/producten/product/wi388293/ah-ketjap-manis,,,6.3 g,974 kJ (229 kcal),,,,51 g,,,,,,0 g,,,,,,,,,,,,0 g,,,0 g,,0 g,,
pasta-rijst-en-wereldkeuken,1.69,AH Quiche & taartdeeg,"230 gPrijs per KG € 7,35",Nutri-Score D,False,True,https://www.ah.nl/producten/product/wi419093/ah-quiche-en-taartdeeg,,,6.3 g,1716 kJ (411 kcal),,,,41 g,,,,,,23 g,,,,,,,,,,,,1.1 g,,,11 g,,11 g,,
pasta-rijst-en-wereldkeuken,1.59,Mutti Gepelde tomaten bio,"400 gPrijs per KG € 6,12",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi445995/mutti-gepelde-tomaten-bio,,,1.1 g,92 kJ (22 kcal),,,,3.6 g,,,,,,< 0.5 g,,,,,,,,,,,,,,,,,< 0.1 g,,
pasta-rijst-en-wereldkeuken,0.55,AH Mix voor pannenkoeken meergranen,"400 gPrijs per KG € 1,38",Nutri-Score B,False,True,https://www.ah.nl/producten/product/wi36478/ah-mix-voor-pannenkoeken-meergranen,,,7.9 g,744 kJ (176 kcal),,,,28 g,,,,,,3.2 g,,,,,,,,,,,,1.9 g,,,1.7 g,,1.5 g,,
pasta-rijst-en-wereldkeuken,3.99,Knorr Wereldgerechten indiase tandoori family,"478 gPrijs per KG € 8,35",,False,False,https://www.ah.nl/producten/product/wi228063/knorr-wereldgerechten-indiase-tandoori-family,,,4.5 g,381 kJ (91 kcal),,,,12 g,,,,,,2.4 g,,,,,,,,,,,,0.9 g,,,,,0.7 g,,
pasta-rijst-en-wereldkeuken,1.19,AH Woknoedels,"248 gPrijs per KG € 4,80",Nutri-Score D,True,True,https://www.ah.nl/producten/product/wi505269/ah-woknoedels,,,9.2 g,2124 kJ (507 kcal),,,,60 g,,,,,,22 g,,,,,,,,,,,,5 g,,,12 g,,10 g,,
pasta-rijst-en-wereldkeuken,3.69,Knorr Wereldgerechten Griekse kofta,321 g,,False,False,https://www.ah.nl/producten/product/wi121619/knorr-wereldgerechten-griekse-kofta,,,4.4 g,377 kJ (90 kcal),,,,14 g,,,,,,1.4 g,,,,,,,,,,,,0.9 g,,,,,0.4 g,,
pasta-rijst-en-wereldkeuken,2.25,AH Formaggio tapenade,"110 gPrijs per KG € 20,45",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi217363/ah-formaggio-tapenade,,,3.9 g,1641 kJ (398 kcal),,,,4 g,,,,,,40 g,,,,,,,,,,,,3.3 g,,,33 g,,7 g,,
pasta-rijst-en-wereldkeuken,2.99,AH Gedroogde abrikozen,"250 gPrijs per KG € 11,96",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi412952/ah-gedroogde-abrikozen,,,2.2 g,789 kJ (187 kcal),,,,37 g,,,,,,0.5 g,,,,,,,,,,,,13 g,,,0.3 g,,0.2 g,,
pasta-rijst-en-wereldkeuken,1.55,Lassie Zilvervliesrijst 1-minuutje,"250 gPrijs per KG € 6,20",,False,False,https://www.ah.nl/producten/product/wi211931/lassie-zilvervliesrijst-1-minuutje,,,4 g,718 kJ (170 kcal),,,,31 g,,,,,,2.7 g,,,,,,,,,,,,2.9 g,,,,,0.5 g,,
pasta-rijst-en-wereldkeuken,2.49,Doritos Sweet chilli pepper,"272 gPrijs per KG € 9,15",Nutri-Score C,False,False,https://www.ah.nl/producten/product/wi442595/doritos-sweet-chilli-pepper,,,6 g,2086 kJ (499 kcal),,,,59 g,,,,,,25 g,,,,,,,,,,,,5.7 g,,,,,2.7 g,,
pasta-rijst-en-wereldkeuken,2.69,Patak's Mini naan garlic & coriander,"4 stuksPrijs per KG € 11,21",,False,True,https://www.ah.nl/producten/product/wi449956/patak-s-mini-naan-garlic-en-coriander,,,9 g,1264 kJ (300 kcal),,,,50.2 g,,,,,,6.3 g,,,,,,,,,,,,3 g,,,,,0.8 g,,
pasta-rijst-en-wereldkeuken,0.59,Maggi Jus rundvlees juspoeder,"18 gPrijs per KG € 32,78",,False,False,https://www.ah.nl/producten/product/wi37997/maggi-jus-rundvlees-juspoeder,,,12.3 g,1403 kJ (332 kcal),,,,55.4 g,,,,,,6.8 g,,,,,,,,,,,,0.1 g,,,,,4.1 g,,
pasta-rijst-en-wereldkeuken,0.79,AH Burrito seasoning mix,"40 gPrijs per KG € 19,75",Nutri-Score D,True,True,https://www.ah.nl/producten/product/wi140611/ah-burrito-seasoning-mix,,,6.8 g,1321 kJ (312 kcal),,,,61 g,,,,,,3.6 g,,,,,,,,,,,,4.4 g,,,3.3 g,,0.3 g,,
pasta-rijst-en-wereldkeuken,1.79,Santa Maria Nacho tortilla chips,"185 gPrijs per KG € 9,68",,False,False,https://www.ah.nl/producten/product/wi437574/santa-maria-nacho-tortilla-chips,,,6.3 g,2004 kJ (479 kcal),,,,65 g,,,,,,20 g,,,,,,,,,,,,,,,,,1.8 g,,
pasta-rijst-en-wereldkeuken,2.85,Maza Hoemoes spicy mango,"200 gNormale prijs per KG € 14,25",,False,False,https://www.ah.nl/producten/product/wi451645/maza-hoemoes-spicy-mango,,,4.7 g,1153 kJ (277 kcal),,,,21.1 g,,,,,,18.6 g,,,,,,,,,,,,,,,,,2.2 g,,
pasta-rijst-en-wereldkeuken,1.79,AH Pandan Rijst,"400 gPrijs per KG € 4,48",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi80149/ah-pandan-rijst,,,6.7 g,1495 kJ (352 kcal),,,,79 g,,,,,,0.8 g,,,,,,,,,,,,1 g,,,0.6 g,,0.2 g,,
pasta-rijst-en-wereldkeuken,1.75,Honig Basis voor spaghettisaus bolognese,"41 gPrijs per KG € 42,68",,False,False,https://www.ah.nl/producten/product/wi37921/honig-basis-voor-spaghettisaus-bolognese,,,7.6 g,1281 kJ (303 kcal),,,,56 g,,,,,,2.9 g,,,,,,,,,,,,11 g,,,,,0.5 g,,
pasta-rijst-en-wereldkeuken,1.99,Friesche Vlag Volle melk gecondenseerd,"397 gPrijs per KG € 5,01",,False,False,https://www.ah.nl/producten/product/wi106580/friesche-vlag-volle-melk-gecondenseerd,,,8.6 g,1415 kJ (338 kcal),,,,54.8 g,,,,,,9 g,,,,,,,,,,,,,,,,,6.1 g,,
pasta-rijst-en-wereldkeuken,1.19,Van Gilse Fijne kristalsuiker,"750 gPrijs per KG € 1,59",,False,False,https://www.ah.nl/producten/product/wi99076/van-gilse-fijne-kristalsuiker,,,0 g,1700 kJ (400 kcal),,,,100 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
pasta-rijst-en-wereldkeuken,1.39,AH Biologisch Spaghetti,"500 gPrijs per KG € 2,78",Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi159760/ah-biologisch-spaghetti,,,12 g,1504 kJ (355 kcal),,,,72 g,,,,,,1.5 g,,,,,,,,,,,,2.5 g,,,1.4 g,,0.1 g,,
pasta-rijst-en-wereldkeuken,1.15,AH EXTRA rinse appelstroop,"450 gPrijs per KG € 2,56",Nutri-Score C,True,True,https://www.ah.nl/producten/product/wi479173/ah-extra-rinse-appelstroop,,,2.4 g,1147 kJ (271 kcal),,4.4 mg,,62 g,,,,,440 mg,0.6 g,,,,,,,,,,,,3.8 g,,,0.6 g,,0 g,,
pasta-rijst-en-wereldkeuken,1.49,AH Uitgebakken spekjes,"30 gPrijs per KG € 49,67",Nutri-Score E,False,False,https://www.ah.nl/producten/product/wi59061/ah-uitgebakken-spekjes,0 g,,36 g,2072 kJ (498 kcal),,,,7.5 g,,,,,,36 g,,,,,,,,,,,,0 g,17 g,5 g,22 g,,14 g,,
pasta-rijst-en-wereldkeuken,0.69,Unox Good noodles saté,"70 gPrijs per KG € 9,86",,False,False,https://www.ah.nl/producten/product/wi99088/unox-good-noodles-sate,,,1.6 g,385 kJ (92 kcal),,,,11 g,,,,,,4.4 g,,,,,,,,,,,,< 0.5 g,,,,,2.2 g,,
pasta-rijst-en-wereldkeuken,2.50,AH Fuet,"170 gPrijs per KG € 14,71",Nutri-Score E,False,False,https://www.ah.nl/producten/product/wi170819/ah-fuet,,,27 g,1750 kJ (420 kcal),,,,4 g,,,,,,33 g,,,,,,,,,,,,0 g,,,21 g,,12 g,,
pasta-rijst-en-wereldkeuken,1.99,Koopmans Deeg hartige taart,"10 plakjesPrijs per KG € 4,42",,False,False,https://www.ah.nl/producten/product/wi39827/koopmans-deeg-hartige-taart,,,7 g,1155 kJ (275 kcal),,,,46 g,,,,,,6.4 g,,,,,,,,,,,,,,,,,0.6 g,,
pasta-rijst-en-wereldkeuken,3.69,Knorr Wereldgerechten Italiaanse risotto,264 g,,False,False,https://www.ah.nl/producten/product/wi151718/knorr-wereldgerechten-italiaanse-risotto,,,6.1 g,441 kJ (105 kcal),,,,15 g,,,,,,2.3 g,,,,,,,,,,,,1.2 g,,,,,0.4 g,,
pasta-rijst-en-wereldkeuken,1.39,Koopmans Mix voor pannenkoeken volkoren,"400 gNormale prijs per KG € 3,48",,False,False,https://www.ah.nl/producten/product/wi238895/koopmans-mix-voor-pannenkoeken-volkoren,,,8.5 g,751 kJ (179 kcal),,,,23 g,,,,,,5.4 g,,,,,,,,,,,,3 g,,,,,1.5 g,,
pasta-rijst-en-wereldkeuken,1.49,AH Langgraan rijst,"1 kgPrijs per KG € 1,49",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi197575/ah-langgraan-rijst,,,8 g,1502 kJ (354 kcal),,,,78 g,,,,,,0.8 g,,,,,,,,,,,,1.3 g,,,0.5 g,,0.2 g,,
pasta-rijst-en-wereldkeuken,3.69,Knorr Wereldgerechten lasagne bolognese,191 g,,False,False,https://www.ah.nl/producten/product/wi237866/knorr-wereldgerechten-lasagne-bolognese,,,7 g,465 kJ (111 kcal),,,,11 g,,,,,,3.9 g,,,,,,,,,,,,1.5 g,,,,,1.2 g,,
pasta-rijst-en-wereldkeuken,3.39,AH Biologisch Medjoul dadels,"225 gPrijs per KG € 15,07",Nutri-Score B,True,True,https://www.ah.nl/producten/product/wi413082/ah-biologisch-medjoul-dadels,,,2 g,1187 kJ (280 kcal),,,,64 g,,,,,696 mg,0.3 g,,,,,,,,,,,,6.7 g,,,0.2 g,,0.1 g,,
pasta-rijst-en-wereldkeuken,0.89,AH Suikerstaafjes,50 stuks,Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi47098/ah-suikerstaafjes,,,0 g,1700 kJ (400 kcal),,,,100 g,,,,,,0 g,,,,,,,,,,,,0 g,0 g,0 g,,,0 g,,
pasta-rijst-en-wereldkeuken,1.59,AH Biologisch Tarwebloem,"1 kgPrijs per KG € 1,59",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi105318/ah-biologisch-tarwebloem,,,11 g,1448 kJ (342 kcal),,,,69 g,,,,,,1.5 g,,,,,,,,,,,,4.1 g,,,0.6 g,,0.2 g,,
pasta-rijst-en-wereldkeuken,2.59,De Cecco Spaghetti Nr. 12,"500 gPrijs per KG € 5,18",,False,False,https://www.ah.nl/producten/product/wi197037/de-cecco-spaghetti-nr-12,,,14 g,1490 kJ (351 kcal),,,,69 g,,,,,,1.5 g,,,,,,,,,,,,2.9 g,,,,,0.3 g,,
pasta-rijst-en-wereldkeuken,3.39,Saitaku Sushi rice,"500 gPrijs per KG € 6,78",,False,False,https://www.ah.nl/producten/product/wi164491/saitaku-sushi-rice,,,6.7 g,1504 kJ (354 kcal),,,,80 g,,,,,,< 0.5 g,,,,,,,,,,,,,,,,,< 0.1 g,,
pasta-rijst-en-wereldkeuken,2.19,Mutti Pomodorini datterini,"425 mlPrijs per LT € 5,15",,False,False,https://www.ah.nl/producten/product/wi234874/mutti-pomodorini-datterini,,,1.1 g,92 kJ (22 kcal),,,,3.6 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
pasta-rijst-en-wereldkeuken,0.69,Unox Tandoori good noodles,"70 gPrijs per KG € 9,86",,False,False,https://www.ah.nl/producten/product/wi124176/unox-tandoori-good-noodles,,,1.6 g,385 kJ (92 kcal),,,,11 g,,,,,,4.1 g,,,,,,,,,,,,0.5 g,,,,,2 g,,
pasta-rijst-en-wereldkeuken,1.29,Koopmans Mix voor pannenkoeken meergranen,"400 gNormale prijs per KG € 3,23",,False,False,https://www.ah.nl/producten/product/wi162417/koopmans-mix-voor-pannenkoeken-meergranen,,,6.8 g,714 kJ (169 kcal),,,,26 g,,,,,,3.9 g,,,,,,,,,,,,1.5 g,,,,,1.2 g,,
pasta-rijst-en-wereldkeuken,0.95,Van Gilse Lichte basterdsuiker,"600 gPrijs per KG € 1,58",,False,False,https://www.ah.nl/producten/product/wi187622/van-gilse-lichte-basterdsuiker,,,0 g,1683 kJ (396 kcal),,,,99 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
pasta-rijst-en-wereldkeuken,1.89,Grand' Italia Mini fusilli tradizionali,"350 gPrijs per KG € 5,40",,False,False,https://www.ah.nl/producten/product/wi196844/grand-italia-mini-fusilli-tradizionali,,,13 g,1483 kJ (353 kcal),,,,71 g,,,,,,1.3 g,,,,,,,,,,,,3.7 g,,,,,0.3 g,,
pasta-rijst-en-wereldkeuken,2.19,Mutti Tomatenpulp in stukjes bio,"400 gPrijs per KG € 5,48",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi445988/mutti-tomatenpulp-in-stukjes-bio,,,1.2 g,104 kJ (25 kcal),,,,3.9 g,,,,,,0.2 g,,,,,,,,,,,,,,,,,< 0.1 g,,
pasta-rijst-en-wereldkeuken,2.39,Verstegen Italiaanse kruiden,"13 gPrijs per KG € 183,85",,False,False,https://www.ah.nl/producten/product/wi216628/verstegen-italiaanse-kruiden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pasta-rijst-en-wereldkeuken,3.50,AH Hummus pesto,"175 gPrijs per KG € 20,00",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi435671/ah-hummus-pesto,,,7.8 g,1117 kJ (270 kcal),,,,5.5 g,,,,,,23 g,,,,,,,,,,,,5 g,,,20 g,,3.3 g,,
pasta-rijst-en-wereldkeuken,2.45,De Cecco Penne Rigate Nr. 41,"500 gPrijs per KG € 4,90",,False,False,https://www.ah.nl/producten/product/wi197040/de-cecco-penne-rigate-nr-41,,,14 g,1490 kJ (351 kcal),,,,69 g,,,,,,1.5 g,,,,,,,,,,,,2.9 g,,,,,0.3 g,,
pasta-rijst-en-wereldkeuken,1.75,Maggi Aardappelpuree  la minute naturel,"178 gPrijs per KG € 9,83",,False,False,https://www.ah.nl/producten/product/wi216372/maggi-aardappelpuree-la-minute-naturel,,,1.6 g,288 kJ (68 kcal),,,,12.3 g,,,,,,1.1 g,,,,,,,,,,,,1 g,,,,,0.8 g,,
pasta-rijst-en-wereldkeuken,1.99,AH Broccoli rijst,"400 gPrijs per KG € 4,98",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi399570/ah-broccoli-rijst,,,2.9 g,114 kJ (27 kcal),,,,0.8 g,,,,,,0.7 g,,,,,,,,47 mg,,,,3.1 g,,,0.4 g,,0.1 g,,
pasta-rijst-en-wereldkeuken,0.55,AH Sambal oelek,"280 gPrijs per KG € 1,96",Nutri-Score C,True,True,https://www.ah.nl/producten/product/wi388294/ah-sambal-oelek,,,1.7 g,218 kJ (52 kcal),,,,4.9 g,,,,,,1.9 g,,,,,,,,,,,,4.4 g,,,1.4 g,,0.4 g,,
pasta-rijst-en-wereldkeuken,1.89,Santa Maria Taco schelpen,"135 gPrijs per KG € 14,00",,True,True,https://www.ah.nl/producten/product/wi417521/santa-maria-taco-schelpen,,,6.4 g,1922 kJ (459 kcal),,,,62 g,,,,,,19 g,,,,,,,,,,,,5.1 g,,,,,1.7 g,,
pasta-rijst-en-wereldkeuken,1.69,AH Volkoren lasagne,"250 gPrijs per KG € 6,76",Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi421632/ah-volkoren-lasagne,,,12 g,1462 kJ (346 kcal),,,,63 g,,,,,,3.2 g,,,,,,,,,,,,8.6 g,0.5 g,2 g,,,0.5 g,,
pasta-rijst-en-wereldkeuken,1.05,Van Gilse Mini suikerklontjes,"500 gPrijs per KG € 2,10",,False,False,https://www.ah.nl/producten/product/wi2348/van-gilse-mini-suikerklontjes,,,0 g,1700 kJ (400 kcal),,,,100 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
pasta-rijst-en-wereldkeuken,0.59,Yum Yum Duck flavour instant noodles,"60 gPrijs per KG € 9,83",,False,False,https://www.ah.nl/producten/product/wi130068/yum-yum-duck-flavour-instant-noodles,,,1.2 g,307 kJ (73 kcal),,,,10 g,,,,,,2.9 g,,,,,,,,,,,,,,,,,1.4 g,,
pasta-rijst-en-wereldkeuken,2.49,Amoy Straight to wok udon thick noodles,"300 gPrijs per KG € 8,30",,False,False,https://www.ah.nl/producten/product/wi376578/amoy-straight-to-wok-udon-thick-noodles,,,4.9 g,537 kJ (127 kcal),,,,25.7 g,,,,,,< 0.1 g,,,,,,,,,,,,2.1 g,,,,,< 0.1 g,,
pasta-rijst-en-wereldkeuken,2.59,Mutti Passata gezeefde fluweelzachte tomaten,"720 mlPrijs per LT € 3,60",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi234853/mutti-passata-gezeefde-fluweelzachte-tomaten,,,1.6 g,149 kJ (36 kcal),,,,5.1 g,,,,,,< 0.5 g,,,,,,,,,,,,,,,,,< 0.1 g,,
pasta-rijst-en-wereldkeuken,1.49,AH Witte rijst,"1000 gPrijs per KG € 1,49",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi421641/ah-witte-rijst,,,7 g,1494 kJ (352 kcal),,,,78 g,,,,,,1 g,,,,,,,,,,,,1.5 g,,,0.7 g,,0.2 g,,
pasta-rijst-en-wereldkeuken,0.85,Dr. Oetker Suiker met vanillesmaak,"10 x 8 gPrijs per KG € 10,63",,False,False,https://www.ah.nl/producten/product/wi52902/dr-oetker-suiker-met-vanillesmaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pasta-rijst-en-wereldkeuken,1.06,AH Taco saus mild,"230 gPrijs per KG € 4,61",Nutri-Score C,True,True,https://www.ah.nl/producten/product/wi140612/ah-taco-saus-mild,,,1 g,197 kJ (47 kcal),,,,9 g,,,,,,0.2 g,,,,,,,,,,,,2.5 g,,,0.1 g,,0.1 g,,
pasta-rijst-en-wereldkeuken,1.29,AH Lasagne ei,"250 gPrijs per KG € 5,16",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi173145/ah-lasagne-ei,,,13 g,1557 kJ (368 kcal),,,,70 g,,,,,,3.4 g,,,,,,,,,,,,2.5 g,0.7 g,1.7 g,2.4 g,,1 g,,
pasta-rijst-en-wereldkeuken,2.99,AH Magere rookworst,"375 gPrijs per KG € 7,97",Nutri-Score D,False,False,https://www.ah.nl/producten/product/wi229796/ah-magere-rookworst,,,16 g,984 kJ (237 kcal),,,,0.5 g,,,,,,19 g,,,,,,,,,,,,0 g,,,12 g,,7 g,,
pasta-rijst-en-wereldkeuken,1.45,Koopmans Mix voor appeltaart met extra deeg,"550 gNormale prijs per KG € 2,64",,False,False,https://www.ah.nl/producten/product/wi444412/koopmans-mix-voor-appeltaart-met-extra-deeg,,,2.7 g,1028 kJ (245 kcal),,,,36 g,,,,,,9.7 g,,,,,,,,,,,,,,,,,4.3 g,,
pasta-rijst-en-wereldkeuken,1.19,Koopmans Mix voor appeltaart,"440 gNormale prijs per KG € 2,70",,False,False,https://www.ah.nl/producten/product/wi162984/koopmans-mix-voor-appeltaart,,,2 g,1067 kJ (254 kcal),,,,37 g,,,,,,10 g,,,,,,,,,,,,,,,,,4.5 g,,
pasta-rijst-en-wereldkeuken,3.19,Kikkoman Soy sauce minder zout,"150 mlPrijs per LT € 21,27",,False,False,https://www.ah.nl/producten/product/wi182796/kikkoman-soy-sauce-minder-zout,,,9.7 g,450 kJ (107 kcal),,,,6.9 g,,,,,,0 g,,,,,,,,,,,,,,,,,0 g,,
pasta-rijst-en-wereldkeuken,3.59,Bertolli Bolognese pastasaus,"460 gPrijs per KG € 7,80",,False,False,https://www.ah.nl/producten/product/wi403971/bertolli-bolognese-pastasaus,,,4 g,375 kJ (90 kcal),,,,9.1 g,,,,,,3.9 g,,,,,,,,,,,,1 g,,,,,1 g,,
pasta-rijst-en-wereldkeuken,2.09,Santa Maria Tortilla wraps mini,"8 stuksPrijs per KG € 10,45",,True,True,https://www.ah.nl/producten/product/wi417525/santa-maria-tortilla-wraps-mini,,,7.6 g,1252 kJ (296 kcal),,,,54 g,,,,,,5.2 g,,,,,,,,,,,,2.4 g,,,,,1.1 g,,
pasta-rijst-en-wereldkeuken,3.79,AH Excellent Fuet Iberico manchego,"150 gPrijs per KG € 25,27",Nutri-Score E,False,False,https://www.ah.nl/producten/product/wi426441/ah-excellent-fuet-iberico-manchego,,,27 g,1899 kJ (458 kcal),,,,2 g,,,,,,38 g,,,,,,,,,,,,0 g,,,22 g,,16 g,,
pasta-rijst-en-wereldkeuken,2.99,Maza Hoemoes XL,"350 gPrijs per KG € 8,54",,False,False,https://www.ah.nl/producten/product/wi486453/maza-hoemoes-xl,,,6.4 g,1335 kJ (312 kcal),,,,6.1 g,,,,,,30.4 g,,,,,,,,,,,,,,,,,3.8 g,,
pasta-rijst-en-wereldkeuken,1.15,AH Mix voor Pannenkoeken compleet,"400 gPrijs per KG € 2,88",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi164736/ah-mix-voor-pannenkoeken-compleet,,,4.3 g,613 kJ (145 kcal),,,,29 g,,,,,,0.9 g,,,,,,,,,,,,1.7 g,,,0.5 g,,0.4 g,,
pasta-rijst-en-wereldkeuken,1.49,Conimex Rendang vlees boemboe,"95 gPrijs per KG € 15,68",,False,False,https://www.ah.nl/producten/product/wi169341/conimex-rendang-vlees-boemboe,,,8.2 g,540 kJ (129 kcal),,,,15 g,,,,,,3.7 g,,,,,,,,,,,,< 0.5 g,,,,,0.9 g,,
pasta-rijst-en-wereldkeuken,4.49,Knorr Wereldgerechten Italiaanse lasagne,365 g,,False,False,https://www.ah.nl/producten/product/wi228062/knorr-wereldgerechten-italiaanse-lasagne,,,6.2 g,379 kJ (90 kcal),,,,10 g,,,,,,2.4 g,,,,,,,,,,,,1.3 g,,,,,0.7 g,,
pasta-rijst-en-wereldkeuken,2.45,Hak Taart & vlaaifruit kersen,"430 gPrijs per KG € 5,70",,False,False,https://www.ah.nl/producten/product/wi228606/hak-taart-en-vlaaifruit-kersen,,,0.4 g,406 kJ (95 kcal),,,,22.3 g,,,,,,0 g,,,,,,,,,,,,1 g,,,,,0 g,,
pasta-rijst-en-wereldkeuken,2.19,La Molisana Orzo nr65,"500 gNormale prijs per KG € 4,38",,False,False,https://www.ah.nl/producten/product/wi495195/la-molisana-orzo-nr65,,,14 g,1489 kJ (351 kcal),,,,70 g,,,,,,1 g,,,,,,,,,,,,3 g,,,,,0.3 g,,
pasta-rijst-en-wereldkeuken,0.85,Conimex Pinda satsaus mix,"68 gPrijs per KG € 12,50",,False,False,https://www.ah.nl/producten/product/wi30848/conimex-pinda-satsaus-mix,,,4.9 g,198 kcal (832 kJ),,,,29 g,,,,,,7 g,,,,,,,,,,,,,,,,,1.4 g,,
