Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Url,Content,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt
tussendoortjes,1.18,AH Mini crackers naturel,"250 gPrijs per KG € 4,72",Nutri-Score C,False,True,https://www.ah.nl/producten/product/wi32655/ah-mini-crackers-naturel,Inhoud en gewicht250 GramPortiegrootte: 25 gramAantal porties: 10,,,9.8 g,1820 kJ (432 kcal),,,,72 g,,,,,,11 g,,,,,,,,,,,,2.8 g,,,9.9 g,,1.1 g,,
tussendoortjes,1.75,AH Galia cantaloupe watermeloen,"150 gNormale prijs per KG € 11,67",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi520300/ah-galia-cantaloupe-watermeloen,Inhoud en gewicht150 GramPortiegrootte: 150 gramAantal porties: 1,,,0.6 g,142 kJ (33 kcal),,,,7.3 g,,,,,,0.07 g,,,,,,,,,,,,0.6 g,,,0.03 g,,0.03 g,,
tussendoortjes,2.19,Sultana Fruitbiscuit appel,"218 gPrijs per KG € 10,05",,False,False,https://www.ah.nl/producten/product/wi98435/sultana-fruitbiscuit-appel,"Inhoud en gewicht15 Stuks. 218 GramPortiegrootte: 1 biscuit (14,5g)",,,5.2 g,1604 kJ (380 kcal),,,,74.9 g,,,,,,7.1 g,,,,,,,,,,,,3.6 g,,,,,0.7 g,,
tussendoortjes,3.59,Looye Honingtomaten,"180 gPrijs per KG € 19,94",,False,False,https://www.ah.nl/producten/product/wi436200/looye-honingtomaten,Inhoud en gewicht180 Gram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tussendoortjes,1.99,Snack a Jacks Smokey barbecue paprika,"103 gPrijs per KG € 19,32",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi513521/snack-a-jacks-smokey-barbecue-paprika,Inhoud en gewicht103 GramPortiegrootte: 8g (1) gemiddelde portieAantal porties: 13,,,8.1 g,1589 kJ (375 kcal),,,,78 g,,,,,,2.1 g,,,,,,,,,,,,5.4 g,,,,,0.5 g,,
tussendoortjes,2.19,Sultana Fruitbiscuit naturel,"218 gPrijs per KG € 10,05",,False,False,https://www.ah.nl/producten/product/wi98439/sultana-fruitbiscuit-naturel,"Inhoud en gewicht15 Stuks. 218 GramPortiegrootte: 1 biscuit (14,5g)",,,5.7 g,1658 kJ (393 kcal),,,,74.1 g,,,,,,7.5 g,,,,,,,,,,,,3.6 g,,,,,0.8 g,,
tussendoortjes,1.59,Melkunie Breaker banaan yoghurt,"200 gPrijs per KG € 7,95",,False,False,https://www.ah.nl/producten/product/wi216244/melkunie-breaker-banaan-yoghurt,Inhoud en gewicht200 Gram,,,3.1 g,403 kJ (96 kcal),,,,13 g,,,,,,3 g,,,,,,,,,,,,,,,,,2 g,,
tussendoortjes,1.99,Liga Cracotte crackers naturel,"250 gPrijs per KG € 7,96",,False,False,https://www.ah.nl/producten/product/wi3631/liga-cracotte-crackers-naturel,"Inhoud en gewicht250 GramPortiegrootte: 1 cracotte (7,35g)",,,11 g,387 kcal (1642 kJ),,4.4 mg,,78 g,,,,,,2.7 g,,,,,,,,,,,,3 g,,,,,1 g,,
tussendoortjes,1.99,AH Biologisch Cherry tomaten,"250 gPrijs per KG € 7,96",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi67739/ah-biologisch-cherry-tomaten,Inhoud en gewicht250 GramPortiegrootte: 250 gramAantal porties: 1,,,0.9 g,128 kJ (31 kcal),,,,4 g,,,,,,0.8 g,,,,,,,,24 mg,,,,1.9 g,,,0.7 g,,0.1 g,,
tussendoortjes,1.75,AH Ananas mango,"150 gNormale prijs per KG € 11,67",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi520319/ah-ananas-mango,Inhoud en gewicht150 GramPortiegrootte: 150 gramAantal porties: 1,,,0.6 g,251 kJ (59 kcal),,,,13 g,,,,,,0.2 g,,,,,,,,,,,,1.6 g,,,0.1 g,,0 g,,
tussendoortjes,2.99,AH Snoepgroente Worteltjes,"650 gPrijs per KG € 4,60",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi435427/ah-snoepgroente-worteltjes,Inhoud en gewicht650 GramPortiegrootte: 250 gramAantal porties: 2.5,,,0.7 g,139 kJ (33 kcal),,,,5.5 g,,,,,,0.3 g,,,,,,,,,,,,2.8 g,,,0.2 g,,0.1 g,,
tussendoortjes,1.69,Unox Cup-a-soup champignon crème," 3 x 175 mlPrijs per LT € 3,22",,False,False,https://www.ah.nl/producten/product/wi388335/unox-cup-a-soup-champignon-creme,Inhoud en gewicht3 StuksAantal porties: 3,,,0.8 g,163 kJ (39 kcal),,,,4.6 g,,,,,,1.9 g,,,,,,,,,,,,< 0.5 g,,,,,1.1 g,,
tussendoortjes,2.49,AH Snoepgroente tomatenmix,"400 gPrijs per KG € 6,23",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi491167/ah-snoepgroente-tomatenmix,Inhoud en gewicht400 GramPortiegrootte: 250 gramAantal porties: 1.5,,,0.9 g,128 kJ (31 kcal),,,,4 g,,,,,,0.8 g,,,,,,,,24 mg,,,,1.9 g,,,0.5 g,,0.1 g,,
tussendoortjes,1.09,AH Bapao kipsate,"per stukNormale prijs per KG € 9,08",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi120328/ah-bapao-kipsate,Inhoud en gewicht120 GramPortiegrootte: 120 gramAantal porties: 1,,,8.5 g,1064 kJ (253 kcal),,,,39 g,,,,,,6.5 g,,,,,,,,,,,,2 g,,,4.5 g,,2 g,,
tussendoortjes,1.29,AH Knackebrod Volkoren,"375 gPrijs per KG € 3,44",Nutri-Score A,False,True,https://www.ah.nl/producten/product/wi455672/ah-knackebrod-volkoren,Inhoud en gewicht375 GramPortiegrootte: 15 gramAantal porties: 25,,,11 g,1565 kJ (371 kcal),,,,64 g,,,,,,4.8 g,,,,,,,,,,,,14 g,,,3.9 g,,0.5 g,,
tussendoortjes,2.49,Liga Milkbreak koeken melk,"245 gNormale prijs per KG € 10,16",,False,False,https://www.ah.nl/producten/product/wi132032/liga-milkbreak-koeken-melk,Inhoud en gewicht245 GramPortiegrootte: 1 pakje = 2 biscuits. 1 pak bevat 6 pakjes.,,438 mg,9.2 g,1875 kJ (447 kcal),,7.7 mg,,63 g,,,,,,17 g,,,,,,,1.4 mg,,,,,2.6 g,,,,,6.3 g,,
tussendoortjes,1.29,AH Dunne maïswafels met zeezout,4 x 4 stuks,Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi395531/ah-dunne-maiswafels-met-zeezout,Inhoud en gewicht100 GramPortiegrootte: 25 gramAantal porties: 4,,,9 g,1605 kJ (378 kcal),,,,82 g,,,,,,0.8 g,,,,,,,,,,,,3.5 g,,,0.7 g,,0 g,,
tussendoortjes,1.89,AH Knijpfruit appel-banaan,"4 x 90 gPrijs per KG € 5,25",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi182915/ah-knijpfruit-appel-banaan,Inhoud en gewicht360 Gram4 x 90 g ℮Portiegrootte: 90 gramAantal porties: 4,,,0.3 g,259 kJ (61 kcal),,,,14 g,,,,,,0 g,,,,,,,,,,,,2 g,,,0 g,,0 g,,
tussendoortjes,1.79,Melkunie Protein chocolade pudding,"200 gPrijs per KG € 8,95",,False,False,https://www.ah.nl/producten/product/wi474603/melkunie-protein-chocolade-pudding,Inhoud en gewicht200 Gram,,220 mg,10 g,311 kJ (74 kcal),,,,6.6 g,,28.1 mg,,,,1.5 g,,,,,,,,,,,,,,,,,0.9 g,0.75 mg,
tussendoortjes,1.55,Unox Cup-a-soup tomaat," 3 x 175 mlPrijs per LT € 2,95",,False,False,https://www.ah.nl/producten/product/wi388336/unox-cup-a-soup-tomaat,Inhoud en gewicht3 StuksAantal porties: 3,,,1 g,132 kJ (31 kcal),,,,5.7 g,,,,,,< 0.5 g,,,,,,,,,,,,0.7 g,,,,,0.2 g,,
tussendoortjes,2.49,Liga Milkbreak duo melk aardbei biscuits,"245 gNormale prijs per KG € 10,16",,False,False,https://www.ah.nl/producten/product/wi132037/liga-milkbreak-duo-melk-aardbei-biscuits,Inhoud en gewicht245 GramPortiegrootte: 1 pakje = 2 biscuits,,438 mg,9.2 g,1875 kJ (447 kcal),,7.7 mg,,63 g,,,,,,17 g,,,,,,,1.4 mg,,,,,2.6 g,,,,,6.3 g,,
tussendoortjes,0.99,AH Luchtige crackers naturel,"250 gPrijs per KG € 3,96",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi136785/ah-luchtige-crackers-naturel,"Inhoud en gewicht250 GramPortiegrootte: 7,5 gramAantal porties: 33",,,13 g,1626 kJ (385 kcal),,,,70 g,,,,,,4 g,,,,,,,,,,,,8.4 g,,,3.2 g,,0.5 g,,
tussendoortjes,1.55,Danio Luchtige kwark aardbei,"2 x 125 gNormale prijs per KG € 6,20",,False,False,https://www.ah.nl/producten/product/wi1942/danio-luchtige-kwark-aardbei,Inhoud en gewicht2 Stuks. 250 Gram,,,4.7 g,123 kcal (501 kJ),,,,16.2 g,,,,,,4 g,,,,,,,,,,,,,,,,,2.6 g,,
tussendoortjes,1.39,Douwe Egberts Ice cappuccino ijskoffie,"230 mlNormale prijs per LT € 6,04",,False,False,https://www.ah.nl/producten/product/wi168915/douwe-egberts-ice-cappuccino-ijskoffie,Inhoud en gewicht230 Milliliter,,,3 g,271 kJ (64 kcal),,,,10.1 g,,,,,,1.3 g,,,,,,,,,,,,0.1 g,,,,,0.8 g,,
tussendoortjes,1.65,Unox Groente good noodles,"65 gPrijs per KG € 25,38",,False,False,https://www.ah.nl/producten/product/wi99083/unox-groente-good-noodles,Inhoud en gewicht65 GramAantal porties: 1,,,1.9 g,353 kJ (84 kcal),,,,11 g,,,,,,3.5 g,,,,,,,,,,,,0.5 g,,,,,1.7 g,,
