Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Url,Content,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,1.69,AH Maiskorrels fris en knapperig  3-pack,"450 gPrijs per KG € 3,76",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi509288/ah-maiskorrels-fris-en-knapperig-3-pack,Inhoud en gewicht150 GramUitlekgewicht: 140 GramPortiegrootte: 140 gramAantal porties: 3,,,2.5 g,299 kJ (71 kcal),,,,11 g,,,,,,1.2 g,,,,,,,,,,,,3.1 g,,,0.9 g,,0.3 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,0.55,Maggi Jus naturel juspoeder,"29 gPrijs per KG € 18,97",,False,False,https://www.ah.nl/producten/product/wi105869/maggi-jus-naturel-juspoeder,Inhoud en gewicht29 GramPortiegrootte: Per portie bereid 50ml.Aantal porties: 6,,,12.8 g,1784 kJ (426 kcal),,,,48 g,,,,,,19.9 g,,,,,,,,,,,,1.6 g,,,,,12.1 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,1.19,AH Peterselie,"30 gPrijs per KG € 39,67",Nutri-Score A,False,False,https://www.ah.nl/producten/product/wi238970/ah-peterselie,Inhoud en gewicht30 GramClass 1Portiegrootte: 5 gramAantal porties: 6,,,4 g,125 kJ (30 kcal),,,,1 g,,,,,,0 g,,,,,,,,,,,548 µg,5 g,,,,,0 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,1.00,AH Ananasstukjes op sap,"227 gPrijs per KG € 7,14",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi56754/ah-ananasstukjes-op-sap,Inhoud en gewicht227 GramUitlekgewicht: 140 GramPortiegrootte: 140 gramAantal porties: 1,,,0.3 g,243 kJ (57 kcal),,,,13 g,,,,,,0.1 g,,,,,,,,,,,,1.6 g,,,0 g,,0 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,0.99,AH Augurken partysticks zoetzuur,"670 gPrijs per KG € 2,75",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi914/ah-augurken-partysticks-zoetzuur,Inhoud en gewicht670 GramUitlekgewicht: 360 GramPortiegrootte: 30 gramAantal porties: 12,,,0.6 g,128 kJ (30 kcal),,,,5.4 g,,,,,,0.2 g,,,,,,,,,,,,0.9 g,,,0.1 g,,0.1 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,1.35,AH Rijkgevulde tomatensoep,"800 mlPrijs per LT € 1,69",Nutri-Score B,False,False,https://www.ah.nl/producten/product/wi920/ah-rijkgevulde-tomatensoep,Inhoud en gewicht800 MilliliterPortiegrootte: 250 milliliterAantal porties: 3,,,1.7 g,204 kJ (49 kcal),,,,7.6 g,,,,,,1.1 g,,,,,,,,,,,,0.7 g,,,0.6 g,,0.4 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,0.89,AH Hollandse bruine bonen,"680 gPrijs per KG € 1,91",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi841/ah-hollandse-bruine-bonen,Inhoud en gewicht680 GramUitlekgewicht: 465 GramPortiegrootte: 200 gramAantal porties: 2.5,,,6.2 g,439 kJ (104 kcal),,,,14 g,,,,,,1.1 g,,,,,,,,,,,,6.8 g,,,0.4 g,,0.7 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,1.19,Wijko Satesaus kant & klaar,"120 gPrijs per KG € 9,92",,False,False,https://www.ah.nl/producten/product/wi167242/wijko-satesaus-kant-en-klaar,Inhoud en gewicht120 GramPortiegrootte: Per portie (45 g),,,7.3 g,1040 kJ (249 kcal),,,,22 g,,,,,,14 g,,,,,,,,,,,,,,,,,1.9 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,1.39,AH Koriander grootverpakking,"40 gPrijs per KG € 34,75",Nutri-Score A,True,True,https://www.ah.nl/producten/product/wi207077/ah-koriander-grootverpakking,Inhoud en gewicht40 GramPortiegrootte: 5 gramAantal porties: 8,,,2.1 g,92 kJ (22 kcal),,,,0.9 g,,,,,,0.5 g,,,,,,,,,,,,2.8 g,,,0.3 g,,0.01 g,,
soepen-sauzen-kruiden-olie?minPrice=0&maxPrice=1.79,1.59,Heinz Tomaten ketchup,"220 mlPrijs per LT € 7,23",,False,False,https://www.ah.nl/producten/product/wi3401/heinz-tomaten-ketchup,Inhoud en gewicht250 Gram,,,1.2 g,435 kJ (102 kcal),,,,23.2 g,,,,,,0.1 g,,,,,,,,,,,,,,,,,< 0.1 g,,
