Category,Price,Product,Subtitle,NutriScore,Vegan,Vegetarian,Alcohol,Calcium,Protein,Energy,Folate,Iron,Iodine,Carbohydrates,Copper,Magnesium,Manganese,Sodium,Potassium,Fat,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin E,Vitamin H,Vitamin K,Fiber,Monounsaturated Fat,Polyunsaturated Fat,Unsaturated Fat,Sugars,Saturated Fat,Zinc,Salt,Url
kaas-vleeswaren-tapas,2.75,AH Biologisch Salami,"ca. 110 gPrijs per KG € 24,99",Nutri-Score E,False,False,,,19 g,1535 kJ (371 kcal),,,,1.6 g,,,,,,32 g,,,,,,,,,,,,0.1 g,,,20 g,,12 g,,,
kaas-vleeswaren-tapas,2.75,AH Biologisch Hummus,"175 gPrijs per KG € 15,71",Nutri-Score A,True,True,,,6.5 g,980 kJ (236 kcal),,,,9.7 g,,,,,,18 g,,,,,,,,,,,,4.8 g,,,15 g,,2.4 g,,,
kaas-vleeswaren-tapas,1.29,AH Hummus naturel,"200 gPrijs per KG € 6,45",Nutri-Score C,True,True,,,7.2 g,1528 kJ (370 kcal),,,,9 g,,,,,,33 g,,,,,,,,,,,,4 g,,,30 g,,3.3 g,,,
kaas-vleeswaren-tapas,2.99,AH Filet americain peper,"150 gPrijs per KG € 19,93",Nutri-Score D,False,False,,,13 g,1055 kJ (255 kcal),,,,3 g,,,,,,21 g,,,,,,,,,,,,0.7 g,,,16 g,,5 g,,,
kaas-vleeswaren-tapas,2.59,Boursin Knoflook & fijne kruiden,"150 gPrijs per KG € 17,27",,False,False,,,8.5 g,1635 kJ (396 kcal),,,,3 g,,,,,,39 g,,,,,,,,,,,,,,,,,26 g,,,
kaas-vleeswaren-tapas,3.25,AH Biologisch Basilicum pesto,"80 gPrijs per KG € 40,63",Nutri-Score D,False,True,,,7 g,1948 kJ (472 kcal),,,,4.8 g,,,,,,47 g,,,,,,,,,,,,1.1 g,,,36 g,,8.3 g,,,
kaas-vleeswaren-tapas,2.85,Johma Surinaamse ei salade,"175 gPrijs per KG € 16,29",,False,False,,,8.5 g,1193 kJ (288 kcal),,,,5.2 g,,,,,,25.7 g,,,,,,,,,,,,,,,,,3.4 g,,,
kaas-vleeswaren-tapas,2.59,AH Kip-satésalade,"175 gPrijs per KG € 14,80",Nutri-Score D,False,False,,,11 g,1111 kJ (266 kcal),,,,17 g,,,,,,17 g,,,,,,,,,,,,0.7 g,,,14 g,,2.4 g,,,
kaas-vleeswaren-tapas,3.19,AH Biologisch Jong 50+ plakken,"190 gPrijs per KG € 16,79",Nutri-Score D,False,True,,,22 g,1521 kJ (367 kcal),,,,0 g,,,,,,31 g,,,,,,,,,,,,0 g,,,9 g,,21 g,,,
kaas-vleeswaren-tapas,2.25,AH Groene olijven met witte kaas,"130 gPrijs per KG € 17,31",Nutri-Score D,False,True,,,4.1 g,1137 kJ (276 kcal),,,,0.9 g,,,,,,28 g,,,,,,,,,,,,2 g,,,21 g,,6.3 g,,,
kaas-vleeswaren-tapas,3.69,AH Excellent Fuet Iberico,"150 gPrijs per KG € 24,60",Nutri-Score E,False,False,,,27 g,1900 kJ (458 kcal),,,,2 g,,,,,,38 g,,,,,,,,,,,,0.1 g,,,23 g,,15 g,,,
kaas-vleeswaren-tapas,1.99,AH Ei salade,"300 gPrijs per KG € 6,63",Nutri-Score C,False,True,,,8.3 g,975 kJ (235 kcal),,,,5.5 g,,,,,,20 g,,,,,,,,,,,,0.1 g,,,16 g,,2.9 g,,,
kaas-vleeswaren-tapas,3.29,Maaslander Jong belegen 50+ plakken,"200 gPrijs per KG € 16,45",,False,False,,752 mg,23.2 g,1627 kJ (393 kcal),,,,0 g,,,,,,33.3 g,,,,,,,,,,,,,,,,,23.1 g,,,
kaas-vleeswaren-tapas,3.59,Johma Oudekaas-pesto salade,"175 gPrijs per KG € 20,51",,False,False,,,5.4 g,2395 kJ (581 kcal),,,,4.1 g,,,,,,60.1 g,,,,,,,,,,,,,,,,,8.4 g,,,
kaas-vleeswaren-tapas,5.20,AH Parmigiano Reggiano DOP 32+,"ca. 165 gPrijs per KG € 31,49",Nutri-Score D,False,False,,,32 g,1654 kJ (398 kcal),,,,0 g,,,,,,30 g,,,,,,,,,,,,0 g,9.3 g,0.8 g,10 g,,20 g,,,
kaas-vleeswaren-tapas,2.29,Garden Gourmet Smeerworst tuinkruiden,"120 gPrijs per KG € 19,08",,False,False,,,6.8 g,816 kJ (197 kcal),,,,6 g,,,,,,15 g,,,,,,,,,,,,5.4 g,,,,,4.9 g,,,
kaas-vleeswaren-tapas,2.00,AH Mammoet olijven,"130 gPrijs per KG € 15,38",Nutri-Score C,True,True,,,0.8 g,1015 kJ (247 kcal),,,,0.9 g,,,,,,26 g,,,,,,,,,,,,3 g,,,22 g,,3.6 g,,,
kaas-vleeswaren-tapas,2.99,De Zaanse Hoeve Jong belegen 48+ blokjes,"250 gPrijs per KG € 11,96",Nutri-Score D,False,True,,,23 g,1464 kJ (353 kcal),,,,0 g,,,,,,29 g,,,,,,,,,,,,0 g,,,8.5 g,,20 g,,,
kaas-vleeswaren-tapas,2.09,Maza Baba anoesch,"200 gNormale prijs per KG € 10,45",,False,False,,,1.5 g,1112 kJ (260 kcal),,,,6.5 g,,,,,,26.4 g,,,,,,,,,,,,,,,,,2.1 g,,,
kaas-vleeswaren-tapas,3.29,AH Hamreepjes,"200 gPrijs per KG € 16,45",Nutri-Score D,False,False,,,15 g,622 kJ (149 kcal),,,,2 g,,,,,,9 g,,,,,,,,,,,,0 g,,,5.4 g,,3.5 g,,,
kaas-vleeswaren-tapas,2.27,Streeckgenoten Ambachtelijk gehakt,"ca. 120 gPrijs per KG € 18,90",,False,False,,,15 g,1233 kJ (298 kcal),,,,3 g,,,,,,25 g,,,,,,,,,,,,0.4 g,,,,,9.7 g,,,
kaas-vleeswaren-tapas,2.69,AH Biologisch Buffelmozzarella 52+,"125 gPrijs per KG € 21,52",Nutri-Score C,False,False,,,14 g,1025 kJ (245 kcal),,,,0.5 g,,,,,,21 g,,,,,,,,,,,,0 g,,,5.5 g,,14 g,,,
kaas-vleeswaren-tapas,2.00,AH Gelderse gekookte worst,"140 gPrijs per KG € 14,29",Nutri-Score E,False,False,,,13 g,1210 kJ (292 kcal),,,,1.6 g,,,,,,26 g,,,,,,,,,,,,0 g,,,16 g,,7.3 g,,,
kaas-vleeswaren-tapas,2.15,Maza Muhammara,"200 gNormale prijs per KG € 10,75",,False,False,,,3.4 g,1030 kJ (246 kcal),,,,27.5 g,,,,,,13.6 g,,,,,,,,,,,,,,,,,1.5 g,,,
kaas-vleeswaren-tapas,2.25,Leerdammer Lightlife 30+ plakken,"160 gPrijs per KG € 14,06",,False,False,,,29.5 g,1094 kJ (262 kcal),,,,0.1 g,,,,,,16 g,,,,,,,,,,,,,,,,,10.5 g,,,
kaas-vleeswaren-tapas,3.19,AH Scharrel kipfilet sweet chili,"125 gPrijs per KG € 25,52",Nutri-Score C,False,False,,,19 g,451 kJ (107 kcal),,,,1.2 g,,,,,,2.9 g,,,,,,,,,,,,0 g,,,1.9 g,,1 g,,,
kaas-vleeswaren-tapas,2.29,Wahid Kalkoenham,"125 gPrijs per KG € 18,32",,False,False,,,11.5 g,495 kJ (118 kcal),,,,7 g,,,,,,4.8 g,,,,,,,,,,,,,,,,,1.4 g,,,
kaas-vleeswaren-tapas,2.49,Vegetarische Slager Vegan petit filet americain,"5 x 24 gPrijs per KG € 20,75",,True,True,,,11.2 g,212 kcal (877 kJ),,,,11 g,,,,,,13.5 g,,,,,,,,,,,,0.7 g,,,,,1.8 g,,,
kaas-vleeswaren-tapas,2.25,Grand' Italia Pesto alla Genovese,"90 gPrijs per KG € 25,00",,False,False,,,5.4 g,1781 kJ (431 kcal),,,,9.6 g,,,,,,41 g,,,,,,,,,,,,1.2 g,,,,,6.2 g,,,
kaas-vleeswaren-tapas,2.99,AH Fricandeau,"ca. 110 gPrijs per KG € 27,19",Nutri-Score D,False,False,,,25 g,809 kJ (193 kcal),,,,1 g,,,,,,9.9 g,,,,,,,,,,,,0.1 g,,,5.9 g,,4 g,,,
kaas-vleeswaren-tapas,2.99,AH Excellent Prosciutto crudo,"90 gPrijs per KG € 33,22",Nutri-Score D,False,False,,,27 g,945 kJ (226 kcal),,,,0.3 g,,,,,,13 g,,,,,,,,,,,,0 g,,,7.8 g,,4.6 g,,,
kaas-vleeswaren-tapas,2.95,Johma Kip-mango salade,"175 gPrijs per KG € 16,86",,False,False,,,5.9 g,1773 kJ (429 kcal),,,,9 g,,,,,,40.7 g,,,,,,,,,,,,,,,,,3.5 g,,,
kaas-vleeswaren-tapas,2.75,AH Excellent Warm gerookte forelsalade,"150 gPrijs per KG € 18,33",Nutri-Score D,False,False,,,,1766 kJ (428 kcal),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kaas-vleeswaren-tapas,3.19,AH Scharrel kipfilet tuinkruiden,"125 gPrijs per KG € 25,52",Nutri-Score D,False,False,,,17 g,544 kJ (130 kcal),,,,3 g,,,,,,5.5 g,,,,,,,,,,,,0 g,,,3.5 g,,2 g,,,
kaas-vleeswaren-tapas,1.75,AH Biologisch Cottage cheese,"200 gPrijs per KG € 8,75",Nutri-Score B,False,True,,,13 g,386 kJ (92 kcal),,,,1 g,,,,,,4 g,,,,,,,,,,,,0 g,,,1.4 g,,2.5 g,,,
kaas-vleeswaren-tapas,2.89,AH Leverworst,"500 gPrijs per KG € 5,78",Nutri-Score D,False,False,,,14 g,1032 kJ (249 kcal),,,,2.7 g,,,,,,20 g,,,,,,,,,,,,1 g,,,15 g,,5 g,,,
kaas-vleeswaren-tapas,2.99,AH Filet americain ei en ui,"150 gPrijs per KG € 19,93",Nutri-Score D,False,False,,,13 g,1295 kJ (315 kcal),,,,2 g,,,,,,28 g,,,,,,,,,,,,0.3 g,,,23 g,,4.5 g,,,
kaas-vleeswaren-tapas,2.09,Marhaba Rundersalami,"100 gPrijs per KG € 20,90",,False,False,,,17 g,1234 kJ (298 kcal),,,,1.1 g,,,,,,25 g,,,,,,,,,,,,,,,,,10 g,,,
kaas-vleeswaren-tapas,2.89,AH Schouderham,"150 gPrijs per KG € 19,27",Nutri-Score C,False,False,,,16 g,436 kJ (103 kcal),,,,5 g,,,,,,2.1 g,,,,,,,,,,,,0.1 g,,,1.3 g,,0.8 g,,,
kaas-vleeswaren-tapas,1.49,AH Groene peper cremepate,"80 gNormale prijs per KG € 18,63",Nutri-Score E,False,False,,,8.2 g,1106 kJ (267 kcal),,,,4.2 g,,,,,,24 g,,,,,,,,,,,,0.9 g,,,15 g,,9.4 g,,,
kaas-vleeswaren-tapas,3.49,Westland Rundvlees slaatje,"4 stuksPrijs per KG € 6,23",,False,False,,,3.4 g,761 kJ (183 kcal),,,,11.6 g,,,,,,13.4 g,,,,,,,,,,,,,,,,,1.5 g,,,
kaas-vleeswaren-tapas,2.29,Johma Farmer salade,"175 gPrijs per KG € 13,09",,False,False,,,1 g,1059 kJ (256 kcal),,,,9.7 g,,,,,,23.3 g,,,,,,,,,,,,,,,,,1.9 g,,,
kaas-vleeswaren-tapas,3.00,AH Truffelsalami met Parmezaanse kaas,"60 gPrijs per KG € 50,00",Nutri-Score E,False,False,,,23 g,1722 kJ (416 kcal),,,,2 g,,,,,,35 g,,,,,,,,,,,,0.3 g,,,20 g,,14 g,,,
kaas-vleeswaren-tapas,3.29,AH Scharrel kipfilet provenciale kruiden,"ca. 125 gPrijs per KG € 26,29",Nutri-Score C,False,False,,,19 g,441 kJ (105 kcal),,,,1.7 g,,,,,,2.3 g,,,,,,,,,,,,0.5 g,,,1.5 g,,0.8 g,,,
kaas-vleeswaren-tapas,3.29,AH Goudse extra belegen 48+ plakken,"190 gPrijs per KG € 17,32",Nutri-Score E,False,False,,,26 g,1663 kJ (401 kcal),,,,0 g,,,,,,33 g,,,,,,,,,,,,0 g,,,10 g,,22 g,,,
kaas-vleeswaren-tapas,2.86,AH Jamon serrano,"100 gPrijs per KG € 28,60",Nutri-Score D,False,False,,,30 g,882 kJ (210 kcal),,,,0.1 g,,,,,,10 g,,,,,,,,,,,,0 g,,,6 g,,4 g,,,
kaas-vleeswaren-tapas,2.89,AH Wijncervelaat,"150 gPrijs per KG € 19,27",Nutri-Score E,False,False,,,16 g,1534 kJ (371 kcal),,,,0.2 g,,,,,,34 g,,,,,,,,,,,,0.1 g,,,21 g,,13 g,,,
kaas-vleeswaren-tapas,1.99,AH Biologisch Italiaanse mozzarella,"125 gPrijs per KG € 15,92",Nutri-Score C,False,True,,,18 g,947 kJ (228 kcal),,,,0.7 g,,,,,,17 g,,,,,,,,,,,,0 g,,,4.4 g,,12 g,,,
kaas-vleeswaren-tapas,2.29,Milner Smeerkaas 20+ sambal,"150 gPrijs per KG € 15,27",,False,False,,510 mg,17 g,565 kJ (135 kcal),,,,1 g,,,,,,7 g,,,,,,,,,,,,,,,,,4.5 g,,,
kaas-vleeswaren-tapas,2.49,AH Tex-mex geraspte kaas,"150 gPrijs per KG € 16,60",Nutri-Score D,False,True,,,25 g,1495 kJ (360 kcal),,,,2 g,,,,,,28 g,,,,,,,,,,,,0 g,,,8.9 g,,18 g,,,
kaas-vleeswaren-tapas,1.99,AH Excellent Salame cacciatore,"50 gNormale prijs per KG € 39,80",Nutri-Score E,False,False,,,27 g,1430 kJ (344 kcal),,,,0.5 g,,,,,,26 g,,,,,,,,,,,,0 g,,,17 g,,9.8 g,,,
kaas-vleeswaren-tapas,3.49,Zanetti Burrata,"150 gPrijs per KG € 23,27",,False,False,,,8 g,1058 kJ (256 kcal),,,,2 g,,,,,,24 g,,,,,,,,,,,,,,,,,15 g,,,
kaas-vleeswaren-tapas,3.79,Milner Extra belegen 30+ plakken,"175 gPrijs per KG € 21,66",,False,False,,1010 mg,31 g,307 kcal (1281 kJ),,,,0 g,,,,,,20 g,,,,0.3 mg,,,,,,,,,,,,,14 g,,,
kaas-vleeswaren-tapas,4.19,Beemster Jong plakken voordeel,"250 gPrijs per KG € 16,76",,False,False,,792 mg,24.4 g,1556 kJ (375 kcal),,,,0 g,,,,,,30.8 g,,,,,,,,,,,,,,,,,22.2 g,,,
kaas-vleeswaren-tapas,2.79,AH Uitgebakken ontbijtspek,"80 gPrijs per KG € 34,88",Nutri-Score E,False,False,,,35 g,1900 kJ (455 kcal),,,,0.5 g,,,,,,35 g,,,,,,,,,,,,0 g,,,21 g,,14 g,,,
kaas-vleeswaren-tapas,2.09,Zanetti Parmigiano Reggiano,"40 gPrijs per KG € 52,25",,False,False,,,33 g,1633 kJ (392 kcal),,,,0 g,,,,,,28.4 g,,,,,,,,,,,,,,,,,20.9 g,,,
kaas-vleeswaren-tapas,2.99,Apetina White cheese in brine 50% less fat,"200 gNormale prijs per KG € 14,95",,False,False,,,17 g,676 kJ (162 kcal),,,,< 0.5 g,,,,,,10 g,,,,,,,,,,,,,,,,,6.6 g,,,
kaas-vleeswaren-tapas,2.63,Streeckgenoten Cervelaat speciaal,"ca. 120 gPrijs per KG € 21,90",,False,False,,,20.9 g,1580 kJ (382 kcal),,,,2.2 g,,,,,,32.1 g,,,,,,,,,,,,0 g,,,,,12.6 g,,,
kaas-vleeswaren-tapas,2.99,Johma plantaardige kip kerrie salade,"175 gPrijs per KG € 17,09",,False,False,,,5 g,1528 kJ (370 kcal),,,,10.1 g,,,,,,33.8 g,,,,,,,,,,,,,,,,,2.4 g,,,
kaas-vleeswaren-tapas,2.59,AH Schwarzwalder schinken,"ca. 80 gPrijs per KG € 32,39",Nutri-Score E,False,False,,,26 g,1088 kJ (261 kcal),,,,1 g,,,,,,17 g,,,,,,,,,,,,0 g,8 g,2 g,10 g,,7 g,,,
kaas-vleeswaren-tapas,1.85,Meester & Zn. Casselerrib,"150 gPrijs per KG € 12,33",Nutri-Score D,False,False,,,17 g,492 kJ (117 kcal),,,,1 g,,,,,,5 g,,,,,,,,,,,,0.1 g,,,3 g,,2 g,,,
kaas-vleeswaren-tapas,2.59,AH Pizza salami,"125 gPrijs per KG € 20,72",Nutri-Score E,False,False,,,19 g,1584 kJ (383 kcal),,,,0.2 g,,,,,,34 g,,,,,,,,,,,,0 g,,,21 g,,13 g,,,
kaas-vleeswaren-tapas,8.51,AH Goudse belegen 48+ stuk,"ca. 550 gPrijs per KG € 15,45",Nutri-Score D,False,False,,,25 g,1610 kJ (390 kcal),,,,0 g,,,,,,32 g,,,,,,,,,,,,0 g,,,10 g,,21 g,,,
kaas-vleeswaren-tapas,3.89,AH Biologisch Geraspte belegen kaas 50+,"150 gPrijs per KG € 25,93",Nutri-Score D,False,True,,,27 g,1680 kJ (405 kcal),,,,0 g,,,,,,33 g,,,,,,,,,,,,0 g,,,10 g,,23 g,,,
kaas-vleeswaren-tapas,6.59,AH Biologisch Jong belegen 50+ stuk,"ca. 380 gPrijs per KG € 17,29",Nutri-Score D,False,True,0 g,,26 g,1626 kJ (392 kcal),,,,0 g,,,,,,32 g,,,,,,,,,,,,0 g,9 g,0.9 g,9.9 g,,22 g,,,
kaas-vleeswaren-tapas,1.99,Castello Cream cheese zuivelspread naturel,"200 gPrijs per KG € 9,95",,False,False,,,4.5 g,1039 kJ (252 kcal),,,,3 g,,,,,,25 g,,,,,,,,,,,,,,,,,16 g,,,
kaas-vleeswaren-tapas,2.89,AH Biologisch Filet americain,"120 gPrijs per KG € 24,08",Nutri-Score D,False,False,,,14 g,1094 kJ (264 kcal),,,,2.1 g,,,,,,22 g,,,,,,,,,,,,0.8 g,,,18 g,,3.2 g,,,
kaas-vleeswaren-tapas,2.99,AH Filet americain met ui,"150 gPrijs per KG € 19,93",Nutri-Score C,False,False,,,11 g,824 kJ (199 kcal),,,,2.4 g,,,,,,16 g,,,,,,,,,,,,0.5 g,,,13 g,,2.8 g,,,
kaas-vleeswaren-tapas,0.79,AH Rundvleesslaatje,"140 gPrijs per KG € 5,64",Nutri-Score C,False,False,,,1.8 g,728 kJ (175 kcal),,,,12 g,,,,,,13 g,,,,,,,,,,,,1.5 g,,,11 g,,1.3 g,,,
kaas-vleeswaren-tapas,2.25,AH Frisse tzatziki,"130 gPrijs per KG € 17,31",Nutri-Score D,False,True,,,5.1 g,696 kJ (168 kcal),,,,3.1 g,,,,,,15 g,,,,,,,,,,,,0.2 g,,,5 g,,9.5 g,,,
kaas-vleeswaren-tapas,1.89,AH Ontbijtspek,"85 gPrijs per KG € 22,24",Nutri-Score E,False,False,,,15 g,1263 kJ (305 kcal),,,,0.5 g,,,,,,27 g,,,,,,,,,,,,0 g,,,16 g,,11 g,,,
kaas-vleeswaren-tapas,2.19,Beretta Pancetta blokjes,"100 gPrijs per KG € 21,90",,False,False,,,18 g,1462 kJ (353 kcal),,,,0.5 g,,,,,,31 g,,,,,,,,,,,,,,,,,13 g,,,
kaas-vleeswaren-tapas,1.39,AH Chorizo pamplona,"100 gPrijs per KG € 13,90",Nutri-Score E,False,False,,,19 g,1928 kJ (466 kcal),,,,3 g,,,,,,42 g,,,,,,,,,,,,0 g,,,25 g,,17 g,,,
kaas-vleeswaren-tapas,3.79,AH Italiaanse grana padano 32+ stuk,"200 gPrijs per KG € 18,95",Nutri-Score E,False,False,,,33 g,1634 kJ (393 kcal),,,,0 g,,,,,,29 g,,,,,,,,,,,,0 g,,,8.3 g,,18 g,,,
kaas-vleeswaren-tapas,3.39,AH Goudse jong 48+ blokjes,"200 gPrijs per KG € 16,95",Nutri-Score D,False,False,,,23 g,1501 kJ (362 kcal),,,,0 g,,,,,,30 g,,,,,,,,,,,,0 g,,,7.9 g,,20 g,,,
kaas-vleeswaren-tapas,3.15,AH Goudse jong belegen 30+ plakken,"190 gPrijs per KG € 16,58",Nutri-Score D,False,False,,,30 g,1176 kJ (282 kcal),,,,0 g,,,,,,18 g,,,,,,,,,,,,0 g,,,5.4 g,,13 g,,,
kaas-vleeswaren-tapas,2.79,Beemster Jong belegen 48+ plakken,"150 gPrijs per KG € 18,60",,False,False,,811 mg,24.8 g,1581 kJ (381 kcal),,,,0 g,,,,,,31.3 g,,,,,,,,,,,,,,,,,22.5 g,,,
kaas-vleeswaren-tapas,2.35,Johma Twents kruidentuintje salade,"175 gPrijs per KG € 13,43",,False,False,,,1.3 g,1351 kJ (327 kcal),,,,7.5 g,,,,,,31.5 g,,,,,,,,,,,,,,,,,4.9 g,,,
kaas-vleeswaren-tapas,5.29,AH Goudse jong 48+ geraspt voordeel,"300 gPrijs per KG € 17,63",Nutri-Score D,False,False,,,23 g,1535 kJ (370 kcal),,,,2 g,,,,,,30 g,,,,,,,,,,,,0 g,,,8 g,,21 g,,,
kaas-vleeswaren-tapas,2.25,AH Surimi krab salade,"150 gPrijs per KG € 15,00",Nutri-Score C,False,False,,,4.7 g,1117 kJ (269 kcal),,,,13 g,,,,,,22 g,,,,,,,,,,,,0.2 g,,,20 g,,1.8 g,,,
kaas-vleeswaren-tapas,2.75,AH Kaas pesto dip,"90 gPrijs per KG € 30,56",Nutri-Score D,False,False,,,8.8 g,1881 kJ (456 kcal),,,,3.5 g,,,,,,45 g,,,,,,,,,,,,0.9 g,,,34 g,,10 g,,,
kaas-vleeswaren-tapas,2.49,Parrano Rasp originale,"100 gPrijs per KG € 24,90",,False,False,,835 mg,26 g,1465 kJ (353 kcal),,,,1.9 g,,,,,,27 g,,,,,,,,,,,,,,,,,19 g,,,
kaas-vleeswaren-tapas,1.95,AH Italiaanse mozzarella di bufala campana,"125 gPrijs per KG € 15,60",Nutri-Score D,False,False,,,14 g,1064 kJ (257 kcal),,,,0.7 g,,,,,,22 g,,,,,,,,,,,,0 g,,,6.2 g,,15 g,,,
kaas-vleeswaren-tapas,2.58,Streeckgenoten Grillworst naturel,"ca. 120 gPrijs per KG € 21,50",,False,False,,,14.3 g,1131 kJ (273 kcal),,,,3.3 g,,,,,,22.4 g,,,,,,,,,,,,0.4 g,,,,,8.4 g,,,
kaas-vleeswaren-tapas,3.69,Milner Belegen 30+ plakken,"175 gPrijs per KG € 21,09",,False,False,,966 mg,30 g,293 kcal (1223 kJ),,,,0 g,,,,,,19 g,,,,0.28 mg,,,,,,,,,,,,,13 g,,,
kaas-vleeswaren-tapas,1.15,AH Pesto rosso,"190 gPrijs per KG € 6,05",Nutri-Score D,False,False,,,4 g,1750 kJ (425 kcal),,,,3.5 g,,,,,,43 g,,,,,,,,,,,,4 g,,,38 g,,5.5 g,,,
kaas-vleeswaren-tapas,3.29,Old Amsterdam Original 35+ plakken,"140 gPrijs per KG € 23,50",,False,False,,,29.4 g,1370 kJ (329 kcal),,,,0 g,,,,,,23.5 g,,,,,,,,,,,,,,,,,16.3 g,,,
kaas-vleeswaren-tapas,2.99,Johma Surimi-krab salade,"175 gPrijs per KG € 17,09",,False,False,,,4.2 g,1143 kJ (275 kcal),,,,15.7 g,,,,,,20.8 g,,,,,,,,,,,,,,,,,1.6 g,,,
kaas-vleeswaren-tapas,2.29,AH Camembert 45+,"125 gNormale prijs per KG € 18,32",Nutri-Score D,False,False,,,18 g,1055 kJ (254 kcal),,,,0.5 g,,,,,,20 g,,,,,,,,,,,,0 g,,,6.1 g,,13 g,,,
kaas-vleeswaren-tapas,3.43,AH Zaanlander Zaanlander oud 48+ dunne plakken,"ca. 143 gPrijs per KG € 23,99",Nutri-Score E,False,True,,,27 g,1754 kJ (423 kcal),,,,0 g,,,,,,35 g,,,,,,,,,,,,0 g,,,12 g,,23 g,,,
kaas-vleeswaren-tapas,2.29,AH Viking blue 50+,"107 gNormale prijs per KG € 21,40",Nutri-Score D,False,True,,,18 g,1307 kJ (315 kcal),,,,0.1 g,,,,,,27 g,,,,,,,,,,,,0 g,,,6.9 g,,18 g,,,
kaas-vleeswaren-tapas,2.49,Parrano Snippers originale,"80 gPrijs per KG € 31,13",,False,False,,922 mg,28 g,1524 kJ (367 kcal),,,,1.9 g,,,,,,27 g,,,,,,,,,,,,,,,,,19 g,,,
kaas-vleeswaren-tapas,2.99,Paturain Kruiden,"150 gNormale prijs per KG € 19,93",,False,False,,,7 g,1435 kJ (348 kcal),,,,2.3 g,,,,,,34.5 g,,,,,,,,,,,,,,,,,24.5 g,,,
kaas-vleeswaren-tapas,2.99,AH Roombrie 60+,"221 gPrijs per KG € 13,53",Nutri-Score D,False,False,,,17 g,1436 kJ (347 kcal),,,,0 g,,,,,,31 g,,,,,,,,,,,,0 g,7.7 g,0.9 g,8.6 g,,22 g,,,
kaas-vleeswaren-tapas,1.99,AH Scrocchi truffel,"200 gNormale prijs per KG € 9,95",Nutri-Score D,True,True,,,9.9 g,1839 kJ (437 kcal),,,,69 g,,,,,,13 g,,,,,,,,,,,,2.1 g,,,12 g,,0.8 g,,,
kaas-vleeswaren-tapas,1.79,ERU Prestige,"100 gPrijs per KG € 17,90",,False,False,,,15 g,1034 kJ (249 kcal),,,,0.1 g,,,,,,21 g,,,,,,,,,,,,,,,,,14 g,,,
kaas-vleeswaren-tapas,1.99,Heinz Sandwich spread naturel,"300 gPrijs per KG € 6,63",,False,False,,,1.6 g,975 kJ (235 kcal),,,,15 g,,,,,,19 g,,,,,,,,,,,,0.8 g,,,,,1.3 g,,,
kaas-vleeswaren-tapas,4.75,De Zaanse Hoeve Extra belegen 48+ stuk,"ca. 464 gPrijs per KG € 10,24",Nutri-Score D,False,True,,,25 g,1645 kJ (395 kcal),,,,0 g,,,,,,33 g,,,,,,,,,,,,0 g,,,9.5 g,,23 g,,,
kaas-vleeswaren-tapas,2.49,AH Corned beef,"ca. 120 gPrijs per KG € 20,75",,False,False,,,24 g,849 kJ (203 kcal),,,,2 g,,,,,,11 g,,,,,,,,,,,,,,,,,4.7 g,,,
kaas-vleeswaren-tapas,2.69,AH Parmigiano reggiano poeder,"90 gPrijs per KG € 29,89",Nutri-Score D,False,False,,,32 g,1654 kJ (398 kcal),,,,0 g,,,,,,30 g,,,,,,,,,,,,0 g,,,10 g,,20 g,,,
kaas-vleeswaren-tapas,2.39,AH Emmentaler 45+,"120 gNormale prijs per KG € 19,92",Nutri-Score D,False,True,,,28 g,1512 kJ (364 kcal),,,,0 g,,,,,,28 g,,,,,,,,,,,,0 g,,,7.1 g,,20 g,,,
kaas-vleeswaren-tapas,3.79,Old Amsterdam Voorgesneden borrelblokjes,"170 gPrijs per KG € 22,29",,False,False,,,26 g,1663 kJ (401 kcal),,,,0 g,,,,,,33 g,,,,,,,,,,,,,,,,,22.9 g,,,
kaas-vleeswaren-tapas,1.89,Kips Magere crme pat,"125 gPrijs per KG € 15,12",,False,False,,,9.5 g,776 kJ (186 kcal),,,,10 g,,,,,,12 g,,,,,,,,,,,,,,,,,2.7 g,,,
kaas-vleeswaren-tapas,3.09,Milner Jong belegen 20+ plakken,"175 gPrijs per KG € 17,66",,False,False,,1010 mg,31 g,983 kJ (235 kcal),,,,0 g,,,,,,12 g,,,,0.3 mg,,,,,,,,,,,,,8 g,,,
kaas-vleeswaren-tapas,2.35,Leerdammer Original 45+ plakken,"160 gPrijs per KG € 14,69",,False,False,,,26 g,1460 kJ (352 kcal),,,,0.1 g,,,,,,27.5 g,,,,,,,,,,,,,,,,,18.5 g,,,
kaas-vleeswaren-tapas,2.39,Maza Hoemoes rode biet,"200 gNormale prijs per KG € 11,95",,False,False,,,5.3 g,1109 kJ (259 kcal),,,,7.1 g,,,,,,24.3 g,,,,,,,,,,,,,,,,,3.1 g,,,
kaas-vleeswaren-tapas,2.49,Salakis Classic greek feta,"125 gPrijs per KG € 19,92",,False,False,,,16.4 g,1129 kJ (270 kcal),,,,0.4 g,,,,,,22.5 g,,,,,,,,,,,,,,,,,15.5 g,,,
